,smiles,Dissocation energy (nucleofuge),Dissociation energy (electrofuge),Electroaccepting power(w+),Electrodonating power (w-),Electronegativity (chi=-mu),Electronic chemical potential (mu),Electronic chemical potential (mu+),Electronic chemical potential (mu-),Electrophilicity index (w=omega),Global Dual Descriptor Deltaf+,Global Dual Descriptor Deltaf-,Hardness (eta),Hyperhardness (gamma),Net Electrophilicity,Softness (S)
117,CC(C)CNCC(COCC1CC1)Cc1ccccc1Br,0.0468186364517844,0.3248272587106145,0.012,0.151,0.139,-0.139,-0.294,0.016,0.031,-0.947,0.947,0.309,0.297,0.1639999999999999,3.234
118,COc1ccc(C)cc1NC(=O)[C@@H](c1ccccc1)[NH+]1CCC(C)CC1,0.0261655173890663,0.0171619334560308,0.005,0.001,-0.005,0.005,-0.017,0.026,0.0,-0.412,0.412,0.043,-0.1969999999999999,0.006,23.339
119,Cl.O=C(NCC1CNC1)c1ccc(Br)cc1Cl,0.0273047463765116,0.3389022491038903,0.026,0.182,0.156,-0.156,-0.295,-0.016,0.043,-0.983,0.983,0.2789999999999999,0.254,0.209,3.58
120,CC(C)CNC1CC(CCO)CN(C(=O)C(C)C)C1,0.0767325847027676,0.3071140854219487,0.002,0.118,0.115,-0.115,-0.288,0.0579999999999999,0.019,-0.878,0.878,0.345,0.322,0.12,2.895
121,CC(C)c1ccc(C(F)(F)CC2CCCCN2)cc1,0.0475536228952975,0.3075550772880566,0.01,0.14,0.13,-0.13,-0.2789999999999999,0.019,0.0279999999999999,-0.981,0.981,0.298,0.265,0.151,3.3510000000000004
122,CNc1ncc(-c2c(Cl)cccc2OC)s1,0.0286644712970108,0.2876369446688516,0.018,0.148,0.129,-0.129,-0.254,-0.005,0.034,-0.562,0.562,0.249,0.204,0.166,4.016
123,CCCNC(c1ncccc1Cl)C1CCOCC1,0.0304651880836179,0.3340513385767039,0.023,0.175,0.152,-0.152,-0.293,-0.01,0.0409999999999999,-0.926,0.926,0.283,0.268,0.198,3.532
124,CCOc1cc([C@@H]2C3=C(CCCC3=O)Nc3nc(-c4ccccc4)nn32)ccc1OCc1ccccc1,0.0226375824602034,0.3066363442336652,0.026,0.168,0.142,-0.142,-0.266,-0.018,0.0409999999999999,-0.898,0.898,0.248,0.2339999999999999,0.1939999999999999,4.033
125,c1ccc2c(c1)CCN2Cc1ccc(CNC2CC2)s1,0.0446504264434208,0.2756199163174124,0.008,0.124,0.115,-0.115,-0.251,0.02,0.025,-0.856,0.856,0.271,0.233,0.132,3.689
126,Fc1cccc(Cl)c1CN1CCN(C(=S)Nc2cccc(Cl)c2)CC1,0.0318616623262928,0.310495023062109,0.019,0.158,0.139,-0.139,-0.275,-0.004,0.036,-0.964,0.964,0.271,0.263,0.177,3.696
127,NCC(COc1ccccc1O)Cc1ccccc1,0.0543889968199693,0.3026306681165188,0.0069999999999999,0.131,0.124,-0.124,-0.278,0.0289999999999999,0.025,-0.933,0.933,0.307,0.2769999999999999,0.139,3.26
128,CN1CCN(CC(C)(C)CCN)CC1,0.0848174355814117,0.2801768322671936,0.001,0.098,0.098,-0.098,-0.266,0.071,0.0139999999999999,-0.865,0.865,0.337,0.313,0.099,2.97
129,COCCN(CCNCCCN(C)C)C(C)C1CC1,0.0847439369370604,0.286534465003582,0.001,0.102,0.1009999999999999,-0.1009999999999999,-0.272,0.07,0.015,-0.856,0.856,0.341,0.3389999999999999,0.102,2.929
130,Cc1c(C)n(Cc2ccccc2)c2nc[n+](CCN3CCOCC3)c(N)c12,0.0327803953806842,0.0260185201003637,0.006,0.002,-0.003,0.003,-0.026,0.033,0.0,-0.589,0.589,0.059,-0.165,0.008,17.061
131,Cc1ccc(Br)cc1NCC(=O)NCC1CC1,0.0456794074643391,0.3103112764512308,0.011,0.144,0.132,-0.132,-0.281,0.016,0.0289999999999999,-0.61,0.61,0.297,0.265,0.155,3.367
132,CCS(=O)(=O)CCCNCC1CN(C)CCN1C,0.0749686172383361,0.2779351236144787,0.001,0.103,0.1009999999999999,-0.1009999999999999,-0.262,0.059,0.016,-0.969,0.969,0.321,0.305,0.104,3.117
133,CNCC1CCN(Cc2cc(Cl)ccc2OCC2CC2)CC1.Cl,0.0304651880836179,0.2292055224095602,0.01,0.109,0.099,-0.099,-0.206,0.0069999999999999,0.023,-0.888,0.888,0.213,0.136,0.119,4.687
134,COc1ccccc1CNCc1cccc(OC)c1OCc1ccccc1F.Cl,0.0418207286358953,0.3010871965851413,0.012,0.142,0.13,-0.13,-0.271,0.012,0.03,-0.929,0.929,0.284,0.276,0.154,3.526
135,Cc1cc(N)nc2c1CCN2c1ccccc1,0.0432172028785702,0.2626841549115819,0.008,0.118,0.11,-0.11,-0.239,0.02,0.023,-0.595,0.595,0.259,0.208,0.125,3.854
136,CC(C)NCc1cccc(NC(=O)NC2CCC2)c1,0.0571451959831435,0.3017486843843031,0.006,0.129,0.122,-0.122,-0.278,0.033,0.024,-0.5479999999999999,0.5479999999999999,0.311,0.295,0.135,3.218
137,CC1CCN(C)C(=O)C(CN)N1c1ccc(F)cc1,0.046965633740487,0.3108625162838656,0.011,0.143,0.132,-0.132,-0.282,0.018,0.0289999999999999,-0.92,0.92,0.3,0.282,0.154,3.3360000000000003
138,O=C(Nc1cccc(F)c1)NC1CC[NH+](CC(=O)N2CCOCC2)CC1,0.0351323519999261,0.0004042425439322,0.024,0.0069999999999999,-0.017,0.017,0.0069999999999999,0.0279999999999999,0.0069999999999999,-0.583,0.583,0.021,-0.262,0.031,46.542
139,Cc1cccc(/C=N\NC(=O)[C@H]2NCCNC2=O)c1,0.022894827715433,0.3308173982252462,0.0289999999999999,0.183,0.154,-0.154,-0.286,-0.022,0.045,-0.433,0.433,0.264,0.2339999999999999,0.213,3.79
140,CC(=O)CNc1ncc(-c2ccc(C)cc2)cn1,0.0277089889204438,0.3176243915641861,0.023,0.168,0.145,-0.145,-0.278,-0.012,0.039,-0.71,0.71,0.267,0.228,0.191,3.752
141,Cc1ccc(/C=C/S(=O)(=O)NCC2CCCC2O)cc1,0.0242178033137566,0.3422096880996993,0.03,0.1889999999999999,0.159,-0.159,-0.296,-0.022,0.046,-0.487,0.487,0.2739999999999999,0.251,0.2189999999999999,3.646
142,Bc1cnc(Nc2cccc(NC(=O)N3CCCC3)c2)nc1N1CCC1,0.0139647424267488,0.3120384945934865,0.037,0.186,0.149,-0.149,-0.264,-0.035,0.048,-0.7170000000000001,0.7170000000000001,0.2289999999999999,0.2189999999999999,0.223,4.3660000000000005
143,CCN(CC)C(=O)CNc1cc(C(F)(F)F)nc(Cl)n1,0.020763367029245,0.3788120129866516,0.04,0.2189999999999999,0.179,-0.179,-0.3229999999999999,-0.035,0.0559999999999999,-0.8420000000000001,0.8420000000000001,0.288,0.283,0.258,3.466
144,CC(CS(C)(=O)=O)N[C@@H](C)c1ccco1,0.0625105970207891,0.3157869254554033,0.006,0.133,0.127,-0.127,-0.291,0.038,0.024,-0.502,0.502,0.33,0.305,0.138,3.033
145,COc1ccccc1CCNC(=O)C1(CN)CCCC1,0.0497218329036612,0.3210420785265221,0.011,0.146,0.136,-0.136,-0.292,0.02,0.03,-0.611,0.611,0.312,0.303,0.157,3.208
146,CCCNC(=O)c1ccc(NC2CCN(c3cc(C)nn3C)C2=O)nc1,0.033441883179846,0.3262972315976407,0.02,0.166,0.146,-0.146,-0.289,-0.004,0.038,-0.593,0.593,0.284,0.2789999999999999,0.186,3.517
147,Cn1cc(-c2ccc(S(=O)(=O)n3ccc(C=C(C(N)=O)c4ccccc4N)c3)cc2)cn1,0.0145159822593837,0.3138024620579179,0.036,0.186,0.15,-0.15,-0.265,-0.034,0.048,-0.83,0.83,0.2319999999999999,0.21,0.222,4.317
148,Cc1cccc(Cc2ncc(CCCN)o2)c1,0.0519635415563761,0.3211890758152246,0.01,0.144,0.135,-0.135,-0.292,0.023,0.0289999999999999,-0.6990000000000001,0.6990000000000001,0.316,0.301,0.154,3.167
149,CN(C)c1cccc(C(N)Cc2cc(Br)cs2)c1,0.0408652462593283,0.2874164487357977,0.011,0.134,0.123,-0.123,-0.26,0.013,0.0279999999999999,-0.954,0.954,0.273,0.238,0.146,3.669
150,Cc1csc(NS(=O)(=O)c2ccc(N3CCN(C(=O)[C@@H](C)N4CCCc5cc(F)ccc54)CC3)cc2)n1,0.0339563736903052,0.3042843876144233,0.017,0.152,0.135,-0.135,-0.271,0.0,0.034,-0.892,0.892,0.271,0.265,0.1689999999999999,3.693
151,COc1cc(Cl)c(C)cc1NC(=O)CSc1cccc(N)c1,0.041967725924598,0.2992129811541829,0.012,0.141,0.129,-0.129,-0.27,0.013,0.0289999999999999,-0.569,0.569,0.283,0.273,0.152,3.5380000000000003
152,CNCCNC(=O)CCNC(=O)c1cc(F)ccc1Br,0.0184849090543544,0.3401884753800383,0.036,0.1969999999999999,0.161,-0.161,-0.29,-0.032,0.05,-0.997,0.997,0.259,0.237,0.2319999999999999,3.866
153,Cc1ccc(NC(=O)c2cncc(Nc3c(C)cccc3C)c2)cc1,0.0226743317823791,0.3240555229449257,0.0279999999999999,0.179,0.151,-0.151,-0.28,-0.021,0.044,-0.64,0.64,0.259,0.253,0.208,3.859
154,CCCc1cnc(N)c(C(N)=O)n1,0.016720941589923,0.3367340390955267,0.037,0.1969999999999999,0.16,-0.16,-0.286,-0.034,0.051,-0.602,0.602,0.252,0.207,0.235,3.972
155,CCOc1ccc(OCC(=O)N2CC[C@@H]3CNC[C@@H]3CC2)cc1.Cl,0.0488030998492698,0.2908708850203093,0.008,0.129,0.121,-0.121,-0.266,0.023,0.025,-0.596,0.596,0.289,0.247,0.138,3.46
156,CC(N)c1ccc(SCc2ccc(F)cc2Br)cc1,0.032376152836752,0.3016751857399518,0.017,0.152,0.135,-0.135,-0.268,-0.002,0.034,-0.957,0.957,0.266,0.216,0.17,3.762
157,CS(=O)(=O)c1ccc(Oc2cc(F)c(Cl)cc2Br)c(N)c1,0.0214983534727581,0.3401884753800383,0.032,0.192,0.159,-0.159,-0.293,-0.026,0.048,-0.647,0.647,0.266,0.242,0.2239999999999999,3.754
158,CNC(CC(=O)OC)C(=O)NC(C)(C)C(=O)OC,0.0679862460249617,0.3089515515307315,0.004,0.125,0.12,-0.12,-0.287,0.046,0.022,-0.887,0.887,0.3329999999999999,0.29,0.129,2.999
159,CC(N)Cc1ccc(-n2cc(Br)cn2)nc1,0.0275987409539168,0.3369177857064049,0.026,0.181,0.155,-0.155,-0.294,-0.015,0.043,-0.5660000000000001,0.5660000000000001,0.2789999999999999,0.256,0.206,3.588
160,CC1(C)Oc2ccccc2OC1(N)O,0.0551974819078337,0.3057911098236252,0.0069999999999999,0.133,0.125,-0.125,-0.281,0.03,0.025,-0.563,0.563,0.31,0.282,0.14,3.221
161,Cc1nc(CNC(=O)c2cc3cc(Nc4nccc(-c5cn(C)cn5)n4)cc(C)c3[nH]2)cs1,0.022784579748906,0.2799563363341397,0.022,0.15,0.129,-0.129,-0.244,-0.013,0.036,-0.746,0.746,0.231,0.21,0.172,4.325
162,CN[C@@H]1COc2cc(Cl)cc(-c3ccccc3F)c2O1,0.0300609455396857,0.318910617840334,0.021,0.166,0.144,-0.144,-0.281,-0.008,0.038,-0.7290000000000001,0.7290000000000001,0.272,0.259,0.187,3.671
163,C=CC(=O)N1CCC(F)C(Oc2nc(Nc3cnn(C4CC4)c3)nc3[nH]ccc23)C1,0.0312369238493067,0.2724962239324817,0.015,0.135,0.121,-0.121,-0.243,0.001,0.03,-0.976,0.976,0.244,0.201,0.15,4.096
164,CCOCCN(C)CC(NC)C(=O)OC,0.0733516470626073,0.3038433957483155,0.003,0.118,0.115,-0.115,-0.284,0.054,0.02,-0.8440000000000001,0.8440000000000001,0.3379999999999999,0.318,0.121,2.96
165,CCNCCCOC1CCC1,0.0911015696734487,0.3017119350621275,0.001,0.106,0.105,-0.105,-0.286,0.076,0.015,-0.901,0.901,0.362,0.331,0.107,2.761
166,Cc1ccc2ncc(CNCCc3nc(C(C)C)no3)n2c1,0.0261655173890663,0.3157501761332277,0.024,0.1689999999999999,0.145,-0.145,-0.276,-0.0139999999999999,0.04,-0.583,0.583,0.262,0.2289999999999999,0.193,3.819
167,CSc1ncc(N)c(C(=O)[O-])n1,0.0056226462928752,0.3196823536060228,0.055,0.212,0.157,-0.157,-0.26,-0.054,0.06,-0.679,0.679,0.205,0.154,0.266,4.875
168,Cc1[nH]nc2nc(-c3ccc(O)cc3)cc(C(=N)N3CCNC[C@H]3Cc3ccccc3)c12,0.0181541651547735,0.3149416910453633,0.032,0.18,0.148,-0.148,-0.2689999999999999,-0.027,0.045,-0.529,0.529,0.242,0.2269999999999999,0.212,4.129
169,CC(C)(C=O)Oc1ccccn1.CNC(C)C(Cc1ccc(Cl)cc1)c1ccccc1,0.024916040435094,0.2605526942253939,0.017,0.135,0.118,-0.118,-0.2289999999999999,-0.006,0.031,-0.983,0.983,0.223,0.18,0.152,4.478
170,Cc1nc(Cl)cc(NC(C)c2ccccc2-n2cccn2)n1,0.0341401203011834,0.3326548643340289,0.02,0.17,0.149,-0.149,-0.294,-0.004,0.038,-0.823,0.823,0.29,0.273,0.19,3.449
171,Nc1nnc(S(=O)(=O)N2CCCC2CCCO)s1,0.0305019374057936,0.3710946553297641,0.0279999999999999,0.1989999999999999,0.17,-0.17,-0.324,-0.017,0.047,-0.5670000000000001,0.5670000000000001,0.307,0.297,0.2269999999999999,3.255
172,CC(C)NCc1ccc(N2CCCN(C)CC2C)c(Br)c1,0.0494645876484316,0.2899154026437422,0.008,0.128,0.12,-0.12,-0.265,0.025,0.025,-0.753,0.753,0.289,0.273,0.136,3.455
173,CCOC(=O)N1CCC(NC(=O)CNc2ccc(OC(C)C)cc2)CC1,0.0449811703430017,0.2868284595809872,0.009,0.13,0.121,-0.121,-0.261,0.019,0.026,-0.621,0.621,0.2789999999999999,0.237,0.14,3.5780000000000003
174,CC(CC(=O)N(C)C(C)CN)NC(=O)C1CCCC1,0.0735353936734856,0.3262972315976407,0.004,0.13,0.126,-0.126,-0.304,0.051,0.023,-0.8740000000000001,0.8740000000000001,0.355,0.346,0.134,2.818
175,Cn1ccc(CNC2CCCc3c2[nH]c2ccccc32)n1,0.0467451378074331,0.2848439961835019,0.008,0.127,0.119,-0.119,-0.26,0.022,0.025,-0.466,0.466,0.281,0.26,0.136,3.556
176,Cc1cc(OCC(=O)NC(=S)NC2CCCC2)ccc1C(C)C,0.0313839211380093,0.3194251083507932,0.02,0.165,0.144,-0.144,-0.282,-0.006,0.038,-0.841,0.841,0.276,0.2689999999999999,0.185,3.629
177,CCCCCNCC(NC(=O)OC(C)(C)C)C(C)C,0.0832739640500342,0.3111197615390951,0.002,0.1159999999999999,0.114,-0.114,-0.293,0.065,0.018,-0.8859999999999999,0.8859999999999999,0.358,0.335,0.1169999999999999,2.792
178,CCCCNC(=O)c1cccc(NC(=O)CNc2cccc(OCCCC)c2)c1,0.0373373113304654,0.3214463210704542,0.017,0.159,0.142,-0.142,-0.287,0.002,0.035,-0.928,0.928,0.289,0.278,0.176,3.4610000000000003
179,CC(CC(=O)Nc1ccccc1C(C)C)C(N)=S,0.0360510850543175,0.3135084674805127,0.017,0.155,0.139,-0.139,-0.2789999999999999,0.002,0.034,-0.79,0.79,0.281,0.257,0.172,3.557
180,CCc1cc(NC(C)c2ncc(C)s2)ncn1,0.0437316933890294,0.3296781692378009,0.0139999999999999,0.157,0.143,-0.143,-0.296,0.01,0.033,-0.61,0.61,0.307,0.303,0.172,3.26
181,NCC(c1cccc2[nH]ccc12)S(=O)(=O)c1ccccc1,0.030134444184037,0.310715518995163,0.02,0.161,0.14,-0.14,-0.2739999999999999,-0.0069999999999999,0.037,-0.899,0.899,0.267,0.247,0.181,3.743
182,CC(C)NCCCc1nc(COCC(F)(F)F)no1,0.0493543396819046,0.3285389402503556,0.012,0.151,0.14,-0.14,-0.298,0.019,0.031,-0.97,0.97,0.316,0.26,0.163,3.162
183,C[NH+]1CCC23C4OC5C(OCc6ccccc6)CCC(CC1C2(O)CCC4=O)C53,0.0281499807865517,0.0091873305439137,0.01,0.0,-0.009,0.009,-0.008,0.027,0.001,-0.972,0.972,0.035,-0.253,0.01,28.771
184,N#Cc1ccc(NCc2cccc(N3CCOC3=O)c2)nc1,0.0299139482509831,0.3334266000997177,0.024,0.175,0.152,-0.152,-0.293,-0.011,0.0409999999999999,-0.556,0.556,0.282,0.2769999999999999,0.1989999999999999,3.552
185,CCC(=O)NCCC(N)=S,0.0332213872467921,0.3147211951123093,0.019,0.159,0.141,-0.141,-0.2789999999999999,-0.003,0.036,-0.774,0.774,0.276,0.251,0.178,3.62
186,N#Cc1ccc(CNCCOC2CCCC2)o1,0.0235563155145948,0.3418789442001184,0.03,0.19,0.159,-0.159,-0.295,-0.023,0.046,-0.8290000000000001,0.8290000000000001,0.272,0.25,0.22,3.67
187,CC1CCC(C(N)CCc2ccnn2C)O1,0.0740866335061204,0.3155296802001737,0.003,0.124,0.121,-0.121,-0.295,0.053,0.021,-0.8059999999999999,0.8059999999999999,0.348,0.331,0.127,2.8760000000000003
188,C=C(CC)NCC(=O)NC(CCC)C(=O)NCCCc1ccccc1OCC(C)C.CCC.Cc1ccc(F)c(F)c1,0.0190728982091649,0.3135084674805127,0.031,0.178,0.147,-0.147,-0.2689999999999999,-0.025,0.044,-0.951,0.951,0.244,0.231,0.208,4.105
189,CN=C(NCc1cn[nH]c1C)N(C)Cc1ccon1.I,0.038550038962262,0.3268117221080999,0.017,0.161,0.144,-0.144,-0.292,0.003,0.035,-0.923,0.923,0.295,0.292,0.178,3.391
190,CCCC(N)C(=O)NC(CC)c1ccc(Cl)cc1,0.0424454671128815,0.3335000987440689,0.015,0.161,0.146,-0.146,-0.299,0.008,0.034,-0.973,0.973,0.307,0.296,0.176,3.258
191,O=C(NCc1cccc(C(=O)N2CCCC2)c1)c1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1,0.022784579748906,0.3614663329197425,0.034,0.204,0.1689999999999999,-0.1689999999999999,-0.311,-0.0279999999999999,0.051,-0.993,0.993,0.283,0.2769999999999999,0.238,3.535
192,c1ccc2c(c1)C1=NC3=NC(=Nc4c5ccccc5c5n4Nn4c(c6ccccc6c4=N5)=NC2=N1)c1ccccc13,0.0030501937405793,0.3414747016561861,0.129,0.298,0.1689999999999999,-0.1689999999999999,-0.239,-0.099,0.102,-0.347,0.347,0.14,0.084,0.4270000000000001,7.147
193,CCNC(=NCCC(=O)N1CCN(c2ccccn2)CC1)N(C)CC1CCOC1,0.0452384155982312,0.2889231709449995,0.009,0.131,0.122,-0.122,-0.263,0.019,0.026,-0.6509999999999999,0.6509999999999999,0.281,0.251,0.141,3.554
194,CCNc1ncc(C)c(N(C)c2cccc(C)c2)n1,0.0338093764016025,0.2938843294387129,0.016,0.146,0.13,-0.13,-0.262,0.002,0.032,-0.706,0.706,0.264,0.245,0.161,3.794
195,COc1cccc(-c2nc(-c3ccncc3)c(CCN)s2)c1,0.0181174158325979,0.3306704009365436,0.035,0.191,0.156,-0.156,-0.282,-0.03,0.048,-0.441,0.441,0.252,0.235,0.225,3.971
196,CNC1CCCC(c2cccc(OC)c2)C1,0.0555649751295903,0.3068568401667192,0.0069999999999999,0.133,0.126,-0.126,-0.282,0.03,0.025,-0.622,0.622,0.312,0.308,0.14,3.207
197,Nn1cc(-c2ccccc2)nc1SCC(=O)NN1C(=O)NC2(CCCCC2)C1=O,0.0354998452216827,0.3125529851039457,0.017,0.155,0.139,-0.139,-0.278,0.001,0.034,-0.727,0.727,0.279,0.237,0.172,3.58
198,CC(C)C1NC2(CCCC2)C(=O)N1CC1CCS(=O)(=O)C1,0.070301453322028,0.3332061041666638,0.005,0.1369999999999999,0.131,-0.131,-0.309,0.046,0.024,-0.877,0.877,0.355,0.343,0.142,2.819
199,CC(=O)N1CCC(ON=[N+]=[N-])CC1OC1CCCN1,0.0235930648367705,0.3367340390955267,0.03,0.186,0.157,-0.157,-0.291,-0.022,0.046,-0.985,0.985,0.269,0.245,0.216,3.714
200,COc1cccc2c(N/N=C/c3ccccc3F)cc(C)nc12,0.0172354321003821,0.3033656545600319,0.031,0.174,0.143,-0.143,-0.259,-0.027,0.044,-0.688,0.688,0.233,0.196,0.205,4.299
201,C#CCNCc1nc2ccccc2o1,0.0369330687865332,0.3408499631792001,0.02,0.171,0.152,-0.152,-0.302,-0.001,0.038,-0.448,0.448,0.301,0.284,0.191,3.321
202,O=C(C1=C(c2cnc(COCCOc3c(F)ccc(F)c3Cl)s2)CC2CCCC1N2)N(Cc1cccc(Cl)c1Cl)C1CC1,0.0124212708953713,0.318910617840334,0.04,0.194,0.153,-0.153,-0.268,-0.039,0.051,-0.64,0.64,0.229,0.192,0.234,4.374
203,COc1ccc(N2C(=O)CCCC2=O)cc1S(=O)(=O)Nc1ccc(C)cc1Br,0.0313471718158337,0.3373587775725128,0.023,0.176,0.153,-0.153,-0.297,-0.009,0.041,-0.805,0.805,0.287,0.283,0.199,3.482
204,CCC1CCCCN1C(=O)C(C)N1CCN(S(N)(=O)=O)CC1,0.0750788652048631,0.3085473089867993,0.003,0.119,0.117,-0.117,-0.289,0.055,0.02,-0.8809999999999999,0.8809999999999999,0.344,0.331,0.122,2.907
205,NCCCN1CCN(C(=O)C2(c3ccccc3)CC2)CC1,0.0509345605354578,0.3123692384930674,0.009,0.14,0.131,-0.131,-0.285,0.023,0.028,-0.953,0.953,0.308,0.291,0.15,3.249
206,COC(=O)c1cc(Nc2ccccc2)c(N(C)c2ccccc2)cc1C(=O)OC,0.0194771407530971,0.3082165650872184,0.029,0.174,0.144,-0.144,-0.265,-0.024,0.043,-0.652,0.652,0.241,0.227,0.203,4.145
207,C1CCCCC1.C1CCNCC1.CCC,0.0232990702593652,0.3355948101080813,0.03,0.186,0.156,-0.156,-0.29,-0.022,0.046,-0.6409999999999999,0.6409999999999999,0.268,0.25,0.216,3.733
208,COc1ccc(NNC(N)=O)cn1,0.0376313059078707,0.3057911098236252,0.015,0.149,0.134,-0.134,-0.274,0.005,0.032,-0.6,0.6,0.279,0.218,0.1639999999999999,3.584
209,CCN(C(=O)C1CNCCO1)C1CCS(=O)(=O)C1,0.0618123598994516,0.313692214091391,0.006,0.132,0.126,-0.126,-0.289,0.038,0.024,-0.926,0.926,0.327,0.306,0.138,3.0580000000000003
210,CCNc1cc(CN2C(=O)CC(C)CC2=O)ccn1,0.0407549982928013,0.2975225123341028,0.012,0.141,0.128,-0.128,-0.268,0.011,0.03,-0.975,0.975,0.279,0.222,0.153,3.5810000000000004
211,CC(C)C[C@@H](CO)N[C@@H](c1ccc(Br)cc1)c1ccc(F)cc1F,0.0373740606526411,0.3341248372210552,0.018,0.1669999999999999,0.148,-0.148,-0.297,0.0,0.037,-0.696,0.696,0.297,0.292,0.185,3.361
212,CCc1nn(C)cc1CNC(C)CSC,0.078496552167199,0.2997274716646421,0.002,0.112,0.111,-0.111,-0.282,0.061,0.018,-0.981,0.981,0.342,0.333,0.114,2.92
213,CNC1CCN(C2C=CS(=O)(=O)C2)C1,0.0395055213388291,0.3204173400495359,0.015,0.156,0.14,-0.14,-0.287,0.006,0.034,-0.93,0.93,0.293,0.271,0.171,3.419
214,CCC1(CC)Oc2cccc(N)c2N(CCCC#N)C1=O,0.0432539522007459,0.3175876422420104,0.013,0.15,0.1369999999999999,-0.1369999999999999,-0.286,0.012,0.032,-0.5579999999999999,0.5579999999999999,0.298,0.296,0.1639999999999999,3.36
215,Cc1nc2ccccc2nc1COC(=O)c1ccc(S(=O)(=O)NC2CC2)cc1,0.0144424836150324,0.378885511631003,0.049,0.231,0.182,-0.182,-0.318,-0.047,0.061,-0.541,0.541,0.271,0.262,0.279,3.696
216,CCOC(=O)Nc1ccc(C(=O)OCC(O)CNC(C)C)cc1,0.0273782450208629,0.3423566853884019,0.027,0.184,0.158,-0.158,-0.298,-0.017,0.044,-0.541,0.541,0.282,0.272,0.211,3.55
217,C=CC1NC(O)=CC(C)=C1C,0.0459366527195687,0.2532395791124385,0.006,0.11,0.104,-0.104,-0.232,0.025,0.021,-0.599,0.599,0.257,0.1689999999999999,0.116,3.884
218,CC(C)(C)OC(=O)Nc1ccccc1Cc1n[nH]c(=S)n(N)c1=O,0.0196241380417997,0.3514705172879644,0.036,0.202,0.166,-0.166,-0.3,-0.032,0.051,-0.7490000000000001,0.7490000000000001,0.269,0.268,0.239,3.722
219,CCCC(C)(O)CNCc1cc(Br)c(Cl)s1,0.0389542815061942,0.3277672044846669,0.017,0.161,0.144,-0.144,-0.293,0.004,0.035,-0.446,0.446,0.296,0.278,0.178,3.374
220,CC(C)NC(C)(CO)CCCCN(C)CC1CCOCC1,0.0808117594642653,0.2976327603006298,0.001,0.11,0.108,-0.108,-0.281,0.064,0.017,-0.871,0.871,0.344,0.343,0.111,2.904
221,CC(NC1(C)CCS(=O)(=O)C1)c1ccc(I)cc1,0.0406080010040987,0.3346025784093387,0.017,0.1639999999999999,0.147,-0.147,-0.299,0.005,0.036,-0.669,0.669,0.304,0.283,0.18,3.287
222,Cc1cc(C[n+]2cnn(C[C@](O)(c3ccc(F)cc3F)[C@@H](C)c3nc(-c4ccc(C#N)cc4)cs3)c2)cc(C)c1OC(=O)CN.[Br-],0.0152509687028968,0.3489348140578441,0.042,0.208,0.1669999999999999,-0.1669999999999999,-0.294,-0.039,0.055,-0.4270000000000001,0.4270000000000001,0.255,0.246,0.25,3.92
223,CC(C)CCCNc1ccc(F)c(F)c1F,0.044834173054299,0.3017119350621275,0.011,0.139,0.128,-0.128,-0.273,0.016,0.028,-0.6509999999999999,0.6509999999999999,0.29,0.235,0.15,3.4530000000000003
224,Cc1cc([C@@H]2[C@H](c3ccccn3)NC(=S)N2c2ccc(OC(C)C)cc2)c(C)n1C1CCCC1,0.0326701474141572,0.275766913606115,0.014,0.136,0.122,-0.122,-0.246,0.003,0.03,-0.981,0.981,0.249,0.239,0.15,4.013999999999999
225,CNS(=O)(=O)c1cc(/C=C/C(=O)N2CCN(c3cccc([N+](=O)[O-])c3)CC2)ccc1OC,0.0076071096903605,0.3366605404511754,0.053,0.218,0.165,-0.165,-0.276,-0.053,0.061,-0.696,0.696,0.223,0.21,0.271,4.4910000000000005
226,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC[N+](C)(C)Cc1ccccc1.[Cl-],0.0340666216568321,0.2870489555140411,0.015,0.141,0.126,-0.126,-0.256,0.003,0.031,-0.955,0.955,0.259,0.257,0.156,3.854
227,CCC(NC(=O)c1cn(CCN)nn1)C(C)C,0.0528455252885918,0.3434959143758472,0.012,0.157,0.145,-0.145,-0.312,0.021,0.032,-0.779,0.779,0.333,0.317,0.1689999999999999,3.004
228,CC1CC(N2C(=O)CNC2c2ccccc2)CCO1,0.0410489928702066,0.3364032951959458,0.017,0.1639999999999999,0.148,-0.148,-0.301,0.005,0.036,-0.912,0.912,0.306,0.294,0.181,3.266
229,CN=C(NC)c1ccc(C(C)(C)C)cc1,0.0428497096568137,0.3107522683173386,0.013,0.147,0.134,-0.134,-0.28,0.012,0.031,-0.843,0.843,0.292,0.265,0.159,3.422
230,NCCc1cccn1Cc1ncccn1,0.0204326231296641,0.3007932020077361,0.027,0.1669999999999999,0.14,-0.14,-0.26,-0.021,0.041,-0.99,0.99,0.239,0.202,0.194,4.183
231,CCCCCCCCCCNC1(c2ccccc2C)CCC1,0.0552709805521851,0.3084003116980967,0.008,0.134,0.127,-0.127,-0.283,0.03,0.026,-0.755,0.755,0.312,0.286,0.142,3.201
232,Cc1nc(NC2CCCCC2)sc1C(=O)NCCCN(C)C,0.0361980823430201,0.2994702264094125,0.015,0.147,0.132,-0.132,-0.268,0.004,0.032,-0.4970000000000001,0.4970000000000001,0.272,0.256,0.161,3.677
