,smiles,Dissocation energy (nucleofuge),Dissociation energy (electrofuge),Electroaccepting power(w+),Electrodonating power (w-),Electronegativity (chi=-mu),Electronic chemical potential (mu),Electronic chemical potential (mu+),Electronic chemical potential (mu-),Electrophilicity index (w=omega),Global Dual Descriptor Deltaf+,Global Dual Descriptor Deltaf-,Hardness (eta),Hyperhardness (gamma),Net Electrophilicity,Softness (S)
2684,CCCN(CCN)c1ncncc1I,0.0314574197823606,0.3225488007357238,0.021,0.166,0.146,-0.146,-0.284,-0.0069999999999999,0.038,-0.784,0.784,0.278,0.245,0.187,3.6010000000000004
2685,CNCc1cc(S(=O)(=O)N(C)C2CC2)cc(F)c1Cl,0.0227110811045547,0.3595186188444328,0.034,0.203,0.168,-0.168,-0.309,-0.028,0.05,-0.965,0.965,0.282,0.262,0.237,3.552
2686,CNCc1cc(S(=O)(=O)N(C)C2CC2)cc(F)c1Cl,0.0234460675480678,0.3594818695222571,0.033,0.201,0.168,-0.168,-0.31,-0.026,0.05,-0.953,0.953,0.283,0.273,0.235,3.53
2687,CC(N)C1CCCCN1c1cnccn1,0.0180806665104222,0.303255406593505,0.03,0.173,0.143,-0.143,-0.26,-0.025,0.043,-0.797,0.797,0.235,0.213,0.203,4.261
2688,CC(N)C1CCCCN1c1cnccn1,0.0315676677488876,0.2998009703089934,0.018,0.152,0.134,-0.134,-0.266,-0.003,0.034,-0.634,0.634,0.263,0.227,0.17,3.803
2689,Cc1cc(Oc2ncnc(OC(C)C)c2N)ccc1F,0.0417104806693684,0.3161544186771599,0.014,0.151,0.1369999999999999,-0.1369999999999999,-0.284,0.01,0.032,-0.5529999999999999,0.5529999999999999,0.294,0.283,0.165,3.404
2690,CNC1CCC(NC(=O)c2ccc[nH]c2=O)CC1,0.0156919605690046,0.3315156353465837,0.038,0.196,0.158,-0.158,-0.281,-0.035,0.051,-0.993,0.993,0.246,0.225,0.234,4.069
2691,CNC1CCC(NC(=O)c2ccc[nH]c2=O)CC1,0.0170149361673282,0.3436429116645498,0.038,0.202,0.163,-0.163,-0.292,-0.035,0.052,-0.994,0.994,0.257,0.247,0.24,3.894
2692,CCN(CC)S(=O)(=O)c1ccc(NCC(=O)Nc2ccc(C#N)c(Cl)c2)cc1,0.0177499226108413,0.3617235781749721,0.04,0.212,0.172,-0.172,-0.307,-0.037,0.055,-0.935,0.935,0.27,0.26,0.253,3.705
2693,CCN(CC)S(=O)(=O)c1ccc(NCC(=O)Nc2ccc(C#N)c(Cl)c2)cc1,0.014479232937208,0.3603271039322972,0.045,0.218,0.173,-0.173,-0.303,-0.043,0.058,-0.933,0.933,0.26,0.238,0.263,3.852
2694,CCN(CC)S(=O)(=O)c1ccc(NCC(=O)Nc2ccc(C#N)c(Cl)c2)cc1,0.0090035839330354,0.3464726094720753,0.052,0.221,0.1689999999999999,-0.1689999999999999,-0.286,-0.052,0.061,-0.952,0.952,0.234,0.2,0.273,4.2810000000000015
2695,COc1cc([C@@H]2C(C(=O)Nc3ccccc3C)=C(C)Nc3nnnn32)cc(OC)c1OC,0.0079378535899414,0.3132879715474588,0.048,0.2,0.153,-0.153,-0.258,-0.047,0.055,-0.835,0.835,0.21,0.191,0.248,4.752
2696,COc1cc([C@@H]2C(C(=O)Nc3ccccc3C)=C(C)Nc3nnnn32)cc(OC)c1OC,0.0268270051882281,0.3277672044846669,0.025,0.176,0.15,-0.15,-0.286,-0.015,0.042,-0.8170000000000001,0.8170000000000001,0.271,0.264,0.201,3.689
2697,COc1cc([C@@H]2C(C(=O)Nc3ccccc3C)=C(C)Nc3nnnn32)cc(OC)c1OC,0.0250997870459723,0.3268852207524511,0.027,0.178,0.151,-0.151,-0.284,-0.018,0.043,-0.7809999999999999,0.7809999999999999,0.267,0.264,0.204,3.752
2698,CO[C@H]1CCN[C@@H](C)C1.Cl,0.0562632122509277,0.2792213498906266,0.005,0.116,0.111,-0.111,-0.258,0.035,0.021,-0.613,0.613,0.293,0.256,0.121,3.412
2699,Oc1c([C@H](Nc2cccc(F)c2)c2ccccn2)ccc2cccnc12,0.0143689849706811,0.3128102303591753,0.036,0.186,0.149,-0.149,-0.265,-0.034,0.048,-0.967,0.967,0.231,0.213,0.222,4.337
2700,CCN(Cc1cc(C)c(CN)o1)c1ccccc1F,0.0555282258074146,0.2776043797148978,0.005,0.116,0.111,-0.111,-0.256,0.034,0.021,-0.606,0.606,0.291,0.269,0.121,3.44
2701,CCN(Cc1cc(C)c(CN)o1)c1ccccc1F,0.0554547271630633,0.2806913227776528,0.005,0.118,0.113,-0.113,-0.259,0.034,0.022,-0.5870000000000001,0.5870000000000001,0.293,0.276,0.123,3.415
2702,CC(C)N(C)CCNC(=O)C1(CN)CCCC1,0.079452034543766,0.2990659838654803,0.002,0.111,0.11,-0.11,-0.282,0.062,0.018,-0.823,0.823,0.343,0.3229999999999999,0.113,2.912
2703,Cc1cc(-c2nc(N)c3cc(C(=O)NCCc4cccnc4)sc3n2)no1,0.0106573034309399,0.3549984522168272,0.051,0.223,0.172,-0.172,-0.294,-0.05,0.061,-0.433,0.433,0.244,0.216,0.273,4.093
2704,CCC.COc1cc2c(Oc3ccc(Nc4ccc(C(C)C)cc4)cc3)ccnc2cc1O,0.0196608873639754,0.294729563848753,0.027,0.1639999999999999,0.138,-0.138,-0.254,-0.021,0.041,-0.912,0.912,0.233,0.2,0.191,4.287
2705,COC(=O)[C@]1(C)CCCN1c1nc(Nc2cc(C(N)=O)[nH]n2)c2cccn2n1,0.0234828168702435,0.3041741396478964,0.025,0.165,0.14,-0.14,-0.265,-0.016,0.04,-0.619,0.619,0.248,0.221,0.19,4.026
2706,NC1=Nc2ccccc2CCC2=C1CCS2,0.0433642001672728,0.2956482969031444,0.011,0.1369999999999999,0.126,-0.126,-0.268,0.015,0.028,-0.573,0.573,0.283,0.275,0.148,3.537
2707,NC1=Nc2ccccc2CCC2=C1CCS2,0.0433274508450972,0.29568504622532,0.011,0.1369999999999999,0.126,-0.126,-0.268,0.015,0.028,-0.5720000000000001,0.5720000000000001,0.283,0.275,0.148,3.537
2708,CC(N)C1CCCN(C(=O)CC(c2ccccc2)C(F)(F)F)C1.Cl,0.0492440917153776,0.3336838453549473,0.012,0.154,0.142,-0.142,-0.302,0.018,0.032,-0.888,0.888,0.32,0.308,0.1669999999999999,3.128
2709,CC(N)C1CCCN(C(=O)CC(c2ccccc2)C(F)(F)F)C1.Cl,0.0500158274810664,0.331258390091354,0.012,0.152,0.141,-0.141,-0.3,0.019,0.031,-0.904,0.904,0.319,0.307,0.1639999999999999,3.131
2710,COc1ccc2c(c1)[C@@H](CCNCC(C)C)C=C2,0.041967725924598,0.2886659256897699,0.011,0.134,0.123,-0.123,-0.261,0.014,0.028,-0.445,0.445,0.275,0.24,0.145,3.631
2711,CCCC(O)CNCc1cccc(OCC)c1O,0.0520737895229031,0.3019691803173571,0.008,0.133,0.125,-0.125,-0.276,0.026,0.026,-0.564,0.564,0.302,0.295,0.141,3.307
2712,CC(C)C(C)Oc1cccc(Cl)c1C(N)=S,0.0212411082175285,0.3155664295223494,0.029,0.176,0.147,-0.147,-0.272,-0.022,0.043,-0.7809999999999999,0.7809999999999999,0.25,0.232,0.204,3.996
2713,CCCCC(COC)NC(COC)C(C)C,0.0834209613387368,0.2916058714638223,0.001,0.105,0.104,-0.104,-0.276,0.068,0.016,-0.872,0.872,0.343,0.297,0.106,2.911
2714,CNC1CCC(C)CC1N1CCCC(C)(OC)C1,0.0815467459077784,0.2788171073466944,0.001,0.099,0.099,-0.099,-0.264,0.067,0.015,-0.865,0.865,0.331,0.302,0.1,3.0210000000000004
2715,CNC1CCC(C)CC1N1CCCC(C)(OC)C1,0.0817304925186567,0.2735987035977514,0.001,0.097,0.096,-0.096,-0.26,0.068,0.014,-0.865,0.865,0.327,0.293,0.097,3.056
2716,CN(C)C1=NC(NC(C)(C)C)(N(C)C)OC(N(C)C)=N1,0.0588724141253993,0.2861669717818254,0.005,0.118,0.114,-0.114,-0.265,0.038,0.021,-0.716,0.716,0.302,0.28,0.123,3.3080000000000003
2717,CN(C)C1=NC(NC(C)(C)C)(N(C)C)OC(N(C)C)=N1,0.0583211742927644,0.2908341356981336,0.005,0.122,0.116,-0.116,-0.269,0.036,0.022,-0.7190000000000001,0.7190000000000001,0.305,0.29,0.127,3.28
2718,CN(C)C1=NC(NC(C)(C)C)(N(C)C)OC(N(C)C)=N1,0.0587254168366966,0.2860567238152984,0.005,0.118,0.114,-0.114,-0.265,0.037,0.021,-0.7170000000000001,0.7170000000000001,0.302,0.28,0.123,3.3110000000000004
2719,CN(C)C1=NC(NC(C)(C)C)(N(C)C)OC(N(C)C)=N1,0.0611876214224655,0.29483981181528,0.005,0.122,0.117,-0.117,-0.273,0.039,0.022,-0.703,0.703,0.312,0.298,0.126,3.202
2720,CN(C)C1=NC(NC(C)(C)C)(N(C)C)OC(N(C)C)=N1,0.0593501553136828,0.2972652670788732,0.005,0.124,0.119,-0.119,-0.275,0.037,0.023,-0.732,0.732,0.311,0.305,0.13,3.214
2721,CN(C)C1=NC(NC(C)(C)C)(N(C)C)OC(N(C)C)=N1,0.0611141227781142,0.2947663131709287,0.005,0.122,0.117,-0.117,-0.273,0.039,0.022,-0.7020000000000001,0.7020000000000001,0.312,0.298,0.126,3.204
2722,C#CC=CC1=C(C)C=C(c2cnn3c(N)c(Br)c(CN4CCN(C)CC4)nc23)C2CC2C1,0.0198813832970293,0.2837415165182322,0.025,0.157,0.132,-0.132,-0.245,-0.018,0.038,-0.541,0.541,0.227,0.197,0.182,4.4060000000000015
2723,C#CC=CC1=C(C)C=C(c2cnn3c(N)c(Br)c(CN4CCN(C)CC4)nc23)C2CC2C1,0.0152142193807211,0.2858729772044202,0.03,0.166,0.135,-0.135,-0.244,-0.027,0.042,-0.4970000000000001,0.4970000000000001,0.217,0.189,0.196,4.619
2724,C#CC=CC1=C(C)C=C(c2cnn3c(N)c(Br)c(CN4CCN(C)CC4)nc23)C2CC2C1,0.0170884348116795,0.2777513770036004,0.027,0.157,0.13,-0.13,-0.238,-0.022,0.039,-0.496,0.496,0.216,0.184,0.184,4.623
2725,COC(=O)[C@]1(C)CCCN1c1nc(Nc2cc(C(N)=O)[nH]n2)c2cccn2n1,0.0269372531547551,0.3046886301583556,0.022,0.161,0.139,-0.139,-0.267,-0.011,0.038,-0.629,0.629,0.256,0.234,0.182,3.9
2726,COC(=O)[C@]1(C)CCCN1c1nc(Nc2cc(C(N)=O)[nH]n2)c2cccn2n1,0.0277089889204438,0.2957585448696713,0.02,0.154,0.134,-0.134,-0.26,-0.008,0.036,-0.701,0.701,0.252,0.226,0.174,3.964
2727,Cc1nccc2c1[nH]c1c(-c3ccc(CNC4CCCC4)cc3)cc(Cl)cc12,0.0180806665104222,0.3193516097064418,0.033,0.183,0.151,-0.151,-0.273,-0.028,0.046,-0.522,0.522,0.245,0.217,0.216,4.086
2728,[N-]=[N+]=NCC(=O)Nc1cccc(N)c1,0.0327803953806842,0.3095762900077176,0.018,0.157,0.138,-0.138,-0.274,-0.002,0.035,-0.974,0.974,0.272,0.244,0.175,3.677
2729,Cc1cc(-c2nc(N)c3cc(C(=O)NCCc4cccnc4)sc3n2)no1,0.0106573034309399,0.3549249535724759,0.051,0.223,0.172,-0.172,-0.294,-0.05,0.061,-0.433,0.433,0.244,0.215,0.273,4.093999999999999
2730,CC1(CN)CCN(S(=O)(=O)c2ccc([N+](=O)[O-])c(Br)c2)C1,0.004152673405849,0.394540722877832,0.076,0.271,0.195,-0.195,-0.315,-0.075,0.079,-0.967,0.967,0.24,0.214,0.348,4.17
2731,CB(O)N(C)CCCCNc1cc(-c2ccccc2Cl)nc2c(Br)cnn12,0.0179336692217196,0.3149416910453633,0.032,0.181,0.148,-0.148,-0.269,-0.028,0.046,-0.6759999999999999,0.6759999999999999,0.242,0.214,0.213,4.138999999999999
2732,CNCc1snnc1C(C)(C)C,0.0337358777572512,0.3559539345933942,0.024,0.185,0.161,-0.161,-0.313,-0.009,0.043,-0.737,0.737,0.304,0.296,0.209,3.285
2733,CNC(C#N)CSc1nnc2n1CCCCC2,0.0600116431128446,0.3173671463089565,0.0069999999999999,0.135,0.129,-0.129,-0.292,0.035,0.025,-0.634,0.634,0.327,0.292,0.142,3.0610000000000004
2734,CNC(C#N)CSc1nnc2n1CCCCC2,0.064972801606558,0.3121119932378378,0.005,0.129,0.124,-0.124,-0.289,0.042,0.023,-0.804,0.804,0.331,0.299,0.134,3.0210000000000004
2735,Cc1ccccc1CNC(=O)CNc1ccc(OC(C)C)cc1,0.0423719684685302,0.2753259217400072,0.009,0.126,0.116,-0.116,-0.25,0.017,0.025,-0.638,0.638,0.267,0.219,0.135,3.747
2736,Cc1ccccc1CNC(=O)CNc1ccc(OC(C)C)cc1,0.0459734020417443,0.2726064718990087,0.008,0.121,0.113,-0.113,-0.249,0.022,0.024,-0.6629999999999999,0.6629999999999999,0.271,0.221,0.129,3.687
2737,Cc1cccc(C)c1NS(=O)(=O)c1ccc(C(=O)NCc2ccncc2)cc1,0.0152142193807211,0.3655822570034158,0.045,0.22,0.175,-0.175,-0.308,-0.043,0.058,-0.917,0.917,0.265,0.256,0.265,3.774
2738,Cc1cccc(C)c1NS(=O)(=O)c1ccc(C(=O)NCc2ccncc2)cc1,0.0155817126024777,0.3712784019406424,0.045,0.223,0.178,-0.178,-0.313,-0.043,0.059,-0.982,0.982,0.269,0.267,0.268,3.711
2739,CCC(C)(C)C(=O)OCC[N+](C)(C)CC(O)CC(=O)[O-],0.0495380862927829,0.2941783240161182,0.008,0.131,0.122,-0.122,-0.269,0.024,0.026,-0.979,0.979,0.293,0.275,0.139,3.418
2740,COc1ccc(C)cc1S(=O)(=O)NC(Cc1ccccc1)C(=O)Nc1c(C)cc(C)cc1C,0.0309796785940771,0.3212625744595759,0.021,0.166,0.145,-0.145,-0.283,-0.0069999999999999,0.038,-0.976,0.976,0.276,0.263,0.187,3.625
2741,COc1ccc(C)cc1S(=O)(=O)NC(Cc1ccccc1)C(=O)Nc1c(C)cc(C)cc1C,0.0266065092551742,0.3267749727859241,0.025,0.175,0.15,-0.15,-0.285,-0.015,0.042,-0.984,0.984,0.27,0.254,0.201,3.704
2742,COC(=O)c1scc(C#N)c1NS(=O)(=O)c1cc(F)ccc1C,0.0102530608870077,0.3945774722000077,0.059,0.252,0.192,-0.192,-0.325,-0.059,0.069,-0.733,0.733,0.266,0.252,0.311,3.759
2743,CS(=O)(=O)Nc1ccccc1CP(=O)(O)O,0.0413429874476118,0.3572401608695422,0.019,0.177,0.158,-0.158,-0.318,0.002,0.039,-0.45,0.45,0.321,0.308,0.196,3.117
2744,CCCC(N)c1nc(C23CC4CC(CC(C4)C2)C3)n[nH]1,0.0713671836651219,0.3346025784093387,0.005,0.1369999999999999,0.132,-0.132,-0.31,0.047,0.024,-0.743,0.743,0.358,0.334,0.142,2.797
2745,Cn1cccc1[C@@H]1CCC[NH+]1CC(=O)Nc1ccccc1Sc1ccccc1,0.0169781868451526,0.0209103643179476,0.001,0.003,0.002,-0.002,-0.021,0.017,0.0,-0.603,0.603,0.038,-0.22,0.005,26.452
2746,Cn1cccc1[C@@H]1CCC[NH+]1CC(=O)Nc1ccccc1Sc1ccccc1,0.0203958738074885,0.0148467261589646,0.004,0.001,-0.003,0.003,-0.015,0.02,0.0,-0.448,0.448,0.035,-0.201,0.005,28.548
2747,Cn1cccc1[C@@H]1CCC[NH+]1CC(=O)Nc1ccccc1Sc1ccccc1,0.0264227626442959,0.0146629795480863,0.006,0.0,-0.006,0.006,-0.014,0.026,0.0,-0.878,0.878,0.04,-0.178,0.0069999999999999,24.854
2748,COC(=O)[C@@H]1C[C@@H](Oc2nc3ncccc3cc2Br)C[NH2+]1.[Cl-],0.002976695096228,0.3197558522503741,0.063,0.222,0.158,-0.158,-0.254,-0.062,0.065,-0.995,0.995,0.192,0.19,0.285,5.204
2749,CC(C)(C)NC(=O)Nc1ccc(C(N)=S)cc1Cl,0.0131930066610601,0.3343085838319334,0.042,0.203,0.161,-0.161,-0.281,-0.04,0.054,-0.727,0.727,0.24,0.225,0.245,4.164
2750,CC(C)(C)NC(=O)Nc1ccc(C(N)=S)cc1Cl,0.0088565866443328,0.3536754766185037,0.054,0.226,0.172,-0.172,-0.291,-0.054,0.063,-0.74,0.74,0.237,0.223,0.28,4.215
2751,CC(C)(C)NC(=O)Nc1ccc(C(N)=S)cc1Cl,0.0141117397154515,0.3291636787273418,0.04,0.197,0.158,-0.158,-0.277,-0.038,0.052,-0.693,0.693,0.24,0.229,0.237,4.17
2752,CB(O)N(C)CCCCNc1cc(-c2ccccc2Cl)nc2c(Br)cnn12,0.0181174158325979,0.306232101689733,0.03,0.175,0.144,-0.144,-0.262,-0.026,0.044,-0.688,0.688,0.237,0.2,0.205,4.226
2753,CC1(CN)CCN(S(=O)(=O)c2ccc([N+](=O)[O-])c(Br)c2)C1,0.0030501937405793,0.3890650738736594,0.079,0.272,0.193,-0.193,-0.308,-0.078,0.081,-0.979,0.979,0.231,0.193,0.352,4.337
2754,N#Cc1ccc(NC2CCN3CCCC23)cn1,0.0238135607698244,0.3340880878988795,0.029,0.184,0.155,-0.155,-0.289,-0.021,0.045,-0.7090000000000001,0.7090000000000001,0.268,0.262,0.213,3.729
2755,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccc(Nc5ccc(OC)cc5)cc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0.0356100931882096,0.2555180370873292,0.01,0.12,0.11,-0.11,-0.23,0.011,0.025,-0.745,0.745,0.241,0.224,0.13,4.15
2756,CC1(CN)CCN(S(=O)(=O)c2ccc([N+](=O)[O-])c(Br)c2)C1,0.0042996706945516,0.3987301456058566,0.077,0.274,0.197,-0.197,-0.319,-0.076,0.08,-0.992,0.992,0.243,0.222,0.351,4.118
2757,CNC(=O)C(Cc1ccc(Cl)cc1)N1CCN(C(=O)C(Cc2ccc(F)cc2)NC)C(COC)C1,0.0388440335396673,0.3165219118989164,0.015,0.154,0.139,-0.139,-0.283,0.005,0.033,-0.997,0.997,0.289,0.267,0.17,3.465
2758,CNC(=O)C(Cc1ccc(Cl)cc1)N1CCN(C(=O)C(Cc2ccc(F)cc2)NC)C(COC)C1,0.0391747774392482,0.3146109471457824,0.015,0.153,0.138,-0.138,-0.282,0.006,0.033,-0.953,0.953,0.288,0.274,0.168,3.4730000000000003
2759,CNC(=O)C(Cc1ccc(Cl)cc1)N1CCN(C(=O)C(Cc2ccc(F)cc2)NC)C(COC)C1,0.0388072842174916,0.3042843876144233,0.014,0.147,0.133,-0.133,-0.273,0.0069999999999999,0.031,-0.991,0.991,0.28,0.261,0.161,3.568
2760,CNC(=O)C(Cc1ccc(Cl)cc1)N1CCN(C(=O)C(Cc2ccc(F)cc2)NC)C(COC)C1,0.0407182489706257,0.3208215825934681,0.015,0.155,0.14,-0.14,-0.288,0.008,0.033,-0.99,0.99,0.295,0.283,0.17,3.389
2761,Cn1cnc(CNc2nc3ccc(Br)cc3s2)n1,0.0411224915145579,0.2964200326688332,0.012,0.14,0.128,-0.128,-0.267,0.012,0.029,-0.546,0.546,0.279,0.243,0.152,3.582
2762,Cn1cnc(CNc2nc3ccc(Br)cc3s2)n1,0.0412327394810849,0.3009401992964387,0.012,0.142,0.13,-0.13,-0.271,0.011,0.03,-0.526,0.526,0.282,0.251,0.155,3.5410000000000004
2763,O[C@]1(CNCc2ccccc2)CC2=C(c3ccn(C(F)F)n3)[C@H](c3ccc(F)cc3Cl)N=C(c3nccs3)N2C1,0.0174191787112604,0.3023734228612893,0.031,0.173,0.142,-0.142,-0.259,-0.026,0.044,-0.7240000000000001,0.7240000000000001,0.232,0.194,0.204,4.302
2764,O[C@]1(CNCc2ccccc2)CC2=C(c3ccn(C(F)F)n3)[C@H](c3ccc(F)cc3Cl)N=C(c3nccs3)N2C1,0.0181174158325979,0.2993232291207099,0.029,0.17,0.141,-0.141,-0.257,-0.024,0.043,-0.726,0.726,0.232,0.193,0.199,4.303999999999999
2765,O[C@]1(CNCc2ccccc2)CC2=C(c3ccn(C(F)F)n3)[C@H](c3ccc(F)cc3Cl)N=C(c3nccs3)N2C1,0.0174926773556117,0.3022999242169379,0.031,0.173,0.142,-0.142,-0.259,-0.026,0.044,-0.725,0.725,0.233,0.194,0.203,4.299
2766,O[C@]1(CNCc2ccccc2)CC2=C(c3ccn(C(F)F)n3)[C@H](c3ccc(F)cc3Cl)N=C(c3nccs3)N2C1,0.0179336692217196,0.3042476382922477,0.03,0.174,0.143,-0.143,-0.261,-0.026,0.044,-0.73,0.73,0.235,0.198,0.204,4.257
2767,Cc1nc(Sc2cc3[nH]ncc3cc2N)nc(C)c1C,0.0284807246861326,0.2912016289198901,0.019,0.15,0.131,-0.131,-0.257,-0.006,0.034,-0.593,0.593,0.251,0.224,0.1689999999999999,3.985
2768,CCCC(C)(CNCC)CN1CCc2sccc2C1C,0.0560794656400495,0.3058278591458008,0.0069999999999999,0.132,0.125,-0.125,-0.281,0.031,0.025,-0.8220000000000001,0.8220000000000001,0.312,0.306,0.139,3.2060000000000004
2769,CCCC(C)(CNCC)CN1CCc2sccc2C1C,0.0506405659580525,0.2996907223424664,0.008,0.133,0.125,-0.125,-0.274,0.025,0.026,-0.828,0.828,0.298,0.283,0.141,3.352
2770,CCCNC(O)C1C=CC(I)CC1,0.0139279931045732,0.1028613527696583,0.004,0.049,0.044,-0.044,-0.093,0.004,0.01,-0.93,0.93,0.096,-0.115,0.053,10.389
2771,CNCc1cc(S(=O)(=O)N2CCCCC2C)c[nH]1,0.0640908178743423,0.3186901219072801,0.006,0.133,0.127,-0.127,-0.294,0.04,0.024,-0.5489999999999999,0.5489999999999999,0.334,0.315,0.139,2.991
2772,CNCc1cc(S(=O)(=O)N2CCCCC2C)c[nH]1,0.0626208449873161,0.3170731517315513,0.006,0.133,0.127,-0.127,-0.293,0.038,0.024,-0.513,0.513,0.331,0.314,0.139,3.023
2773,OCC1C=C(I)C(O)=C(Cl)N1,0.021829097372339,0.2825655382086112,0.023,0.153,0.13,-0.13,-0.246,-0.015,0.037,-0.8320000000000001,0.8320000000000001,0.231,0.145,0.176,4.334
2774,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccc(Nc5ccc(OC)cc5)cc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0.049207342393202,0.2367023841333937,0.004,0.098,0.094,-0.094,-0.219,0.032,0.018,-0.995,0.995,0.251,0.237,0.101,3.986
2775,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccc(Nc5ccc(OC)cc5)cc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0.0416369820250171,0.2419575372045125,0.006,0.107,0.1,-0.1,-0.221,0.021,0.021,-0.96,0.96,0.242,0.237,0.113,4.129
2776,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccc(Nc5ccc(OC)cc5)cc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,0.0366758235313036,0.2526148406354524,0.009,0.117,0.108,-0.108,-0.228,0.012,0.024,-0.976,0.976,0.241,0.224,0.127,4.151
2777,N#Cc1ccc(NC2CCN3CCCC23)cn1,0.023850310092,0.3340513385767039,0.029,0.184,0.155,-0.155,-0.289,-0.021,0.045,-0.705,0.705,0.268,0.262,0.213,3.728
2778,[N-]=[N+]=NCC(=O)Nc1cccc(N)c1,0.0328906433472112,0.3093557940746637,0.018,0.156,0.138,-0.138,-0.274,-0.002,0.035,-0.975,0.975,0.272,0.244,0.175,3.677
2779,COCC1CCN(c2nc(C(C)N)cs2)CC1,0.0611876214224655,0.2734884556312244,0.003,0.11,0.106,-0.106,-0.255,0.042,0.019,-0.467,0.467,0.297,0.247,0.113,3.3710000000000004
2780,NCC(=O)OO[P+]([O-])(O)C(O)(C[n+]1cc[nH]c1)P(=O)([O-])O,0.034397365556413,0.3383510092712555,0.021,0.173,0.152,-0.152,-0.299,-0.005,0.039,-0.966,0.966,0.294,0.281,0.1939999999999999,3.399
2781,CS(=O)(=O)CCOc1cccc(NC(=O)C2CCNC2)c1,0.0431437042342189,0.3280611990620721,0.0139999999999999,0.157,0.142,-0.142,-0.295,0.01,0.033,-0.611,0.611,0.305,0.301,0.171,3.283
2782,CS(=O)(=O)CCOc1cccc(NC(=O)C2CCNC2)c1,0.0394320226944778,0.3301559104260844,0.017,0.162,0.145,-0.145,-0.295,0.004,0.035,-0.931,0.931,0.299,0.296,0.179,3.346
2783,CC(NCCc1ccccn1)c1ccc(Br)cc1,0.0395790199831804,0.3198293508947253,0.015,0.156,0.14,-0.14,-0.286,0.006,0.034,-0.867,0.867,0.292,0.271,0.171,3.423
2784,CCN(c1ccc(C(N)=O)cc1Cl)C1CC2CCC(C1)N2,0.0251732856903236,0.3213360731039273,0.026,0.174,0.148,-0.148,-0.28,-0.016,0.042,-0.789,0.789,0.263,0.247,0.1989999999999999,3.799
2785,CCN(c1ccc(C(N)=O)cc1Cl)C1CC2CCC(C1)N2,0.026202266711242,0.3185798739407532,0.024,0.171,0.146,-0.146,-0.278,-0.0139999999999999,0.0409999999999999,-0.802,0.802,0.264,0.239,0.195,3.791
2786,CCN(c1ccc(C(N)=O)cc1Cl)C1CC2CCC(C1)N2,0.0293259590961726,0.3070773360997731,0.02,0.159,0.139,-0.139,-0.27,-0.0069999999999999,0.037,-0.698,0.698,0.263,0.226,0.179,3.801
2787,C=CC(=O)Nc1cc(Nc2ncc(F)c(C3CN(C)c4ccccc43)n2)c(OC(C)C)nc1N(C)CCN(C)C,0.0194036421087458,0.2855054839826636,0.026,0.159,0.133,-0.133,-0.246,-0.02,0.039,-0.99,0.99,0.2269999999999999,0.207,0.184,4.408
2788,C=CC(=O)Nc1cc(Nc2ncc(F)c(C3CN(C)c4ccccc43)n2)c(OC(C)C)nc1N(C)CCN(C)C,0.0247690431463914,0.2838150151625835,0.021,0.15,0.13,-0.13,-0.249,-0.01,0.035,-0.931,0.931,0.238,0.2289999999999999,0.171,4.2
2789,C=CC(=O)Nc1cc(Nc2ncc(F)c(C3CN(C)c4ccccc43)n2)c(OC(C)C)nc1N(C)CCN(C)C,0.0233358195815409,0.2955380489366174,0.023,0.16,0.136,-0.136,-0.257,-0.015,0.038,-0.993,0.993,0.242,0.238,0.183,4.124
2790,C=CC(=O)Nc1cc(Nc2ncc(F)c(C3CN(C)c4ccccc43)n2)c(OC(C)C)nc1N(C)CCN(C)C,0.0201753778744345,0.2896949067106883,0.026,0.16,0.135,-0.135,-0.25,-0.019,0.039,-0.903,0.903,0.231,0.222,0.186,4.3210000000000015
2791,C=CC(=O)Nc1cc(Nc2ncc(F)c(C3CN(C)c4ccccc43)n2)c(OC(C)C)nc1N(C)CCN(C)C,0.0243280512802836,0.2862037211040011,0.021,0.152,0.131,-0.131,-0.25,-0.012,0.036,-0.841,0.841,0.239,0.235,0.173,4.189
2792,CCC1CCCC(CCO)(NC)CC1,0.0870958935563023,0.3006462047190335,0.001,0.108,0.107,-0.107,-0.285,0.071,0.016,-0.91,0.91,0.356,0.298,0.109,2.8110000000000004
