,smiles,Dissocation energy (nucleofuge),Dissociation energy (electrofuge),Electroaccepting power(w+),Electrodonating power (w-),Electronegativity (chi=-mu),Electronic chemical potential (mu),Electronic chemical potential (mu+),Electronic chemical potential (mu-),Electrophilicity index (w=omega),Global Dual Descriptor Deltaf+,Global Dual Descriptor Deltaf-,Hardness (eta),Hyperhardness (gamma),Net Electrophilicity,Softness (S)
2413,O=C(O)c1ccc(/C=C2\SC(=Nc3ccccc3)N(CCc3c[nH]c4ccccc34)C2=O)cc1,0.0033074389958089,0.3368442870620537,0.066,0.233,0.1669999999999999,-0.1669999999999999,-0.268,-0.065,0.068,-0.967,0.967,0.203,0.186,0.299,4.917
2414,O=C(O)c1ccc(/C=C2\SC(=Nc3ccccc3)N(CCc3c[nH]c4ccccc34)C2=O)cc1,0.0026827005188228,0.3435326636980229,0.07,0.241,0.17,-0.17,-0.272,-0.069,0.071,-0.991,0.991,0.203,0.188,0.311,4.916
2415,Cc1o[nH]c(=O)c1CC(NC(=O)OC(C)c1ccccc1[N+](=O)[O-])C(=O)O,0.0105470554644129,0.3791427568862325,0.056,0.24,0.184,-0.184,-0.313,-0.055,0.066,-0.998,0.998,0.258,0.23,0.295,3.874
2416,Cc1o[nH]c(=O)c1CC(NC(=O)OC(C)c1ccccc1[N+](=O)[O-])C(=O)O,0.0081216002008197,0.3605108505431755,0.057,0.233,0.176,-0.176,-0.295,-0.057,0.065,-0.992,0.992,0.238,0.205,0.29,4.195
2417,Cc1o[nH]c(=O)c1CC(NC(=O)OC(C)c1ccccc1[N+](=O)[O-])C(=O)O,0.0075336110460092,0.3714988978736963,0.061,0.243,0.182,-0.182,-0.303,-0.061,0.068,-0.999,0.999,0.242,0.213,0.303,4.124
2418,Cc1ccccc1S(=O)(=O)Cc1c(C(=O)O)cnn1C,0.0287012206191865,0.3772685414552741,0.031,0.205,0.174,-0.174,-0.328,-0.021,0.049,-0.698,0.698,0.307,0.303,0.236,3.257
2419,Cc1ccccc1S(=O)(=O)Cc1c(C(=O)O)cnn1C,0.0306489346944962,0.3692204398988057,0.028,0.197,0.1689999999999999,-0.1689999999999999,-0.322,-0.016,0.047,-0.568,0.568,0.306,0.297,0.225,3.265
2420,CC(NC(=O)NC1CCC(C(=O)O)CC1)c1ccco1,0.0667735183931651,0.3136187154470397,0.005,0.128,0.123,-0.123,-0.291,0.044,0.023,-0.439,0.439,0.335,0.304,0.133,2.986
2421,CC(NC(=O)NC1CCC(C(=O)O)CC1)c1ccco1,0.0604893843011281,0.3192781110620906,0.0069999999999999,0.136,0.129,-0.129,-0.294,0.035,0.025,-0.442,0.442,0.329,0.306,0.143,3.0410000000000004
2422,CC(NC(=O)NC1CCC(C(=O)O)CC1)c1ccco1,0.066883766359692,0.3196823536060228,0.005,0.131,0.126,-0.126,-0.296,0.043,0.024,-0.359,0.359,0.34,0.32,0.1369999999999999,2.945
2423,COCc1cc(C(C)(C)CC(=O)O)cc(OC)c1OC,0.0488765984936211,0.3110462628947438,0.01,0.141,0.131,-0.131,-0.283,0.021,0.028,-0.5720000000000001,0.5720000000000001,0.303,0.275,0.151,3.297
2424,CC(=O)Nc1cc(-c2sc(C(C)c3ccccc3C(=O)O)nc2-c2cccc(Cl)c2)ccn1,0.011282041907926,0.3525362476310583,0.049,0.219,0.171,-0.171,-0.293,-0.048,0.059,-0.454,0.454,0.245,0.232,0.268,4.082
2425,O=C(O)c1ccc(/C=C2\SC(=Nc3ccccc3)N(CCc3c[nH]c4ccccc34)C2=O)cc1,0.0022784579748906,0.3424301840327532,0.072,0.242,0.17,-0.17,-0.27,-0.07,0.072,-0.985,0.985,0.2,0.18,0.314,4.994
2426,CN(C)c1ccc2c(c1)NC(=O)C[C@@H]2c1ccccc1OCC(=O)O,0.0400567611714639,0.2981840001332646,0.013,0.142,0.129,-0.129,-0.268,0.01,0.03,-0.787,0.787,0.278,0.247,0.154,3.592
2427,CC(=O)Oc1ccc(SCC(=O)O)cc1,0.0410857421923822,0.3120752439156622,0.014,0.149,0.135,-0.135,-0.28,0.009,0.032,-0.601,0.601,0.29,0.232,0.163,3.451
2428,Cc1cccc2c1c(=O)c(C(=O)O)cn2C,0.0239238087363514,0.3318096299239889,0.028,0.182,0.154,-0.154,-0.287,-0.02,0.044,-0.525,0.525,0.267,0.245,0.211,3.746
2429,CSc1ccc(C(=O)O)c2c1OC(F)(F)O2,0.0178234212551926,0.3490083127021954,0.038,0.204,0.166,-0.166,-0.297,-0.034,0.052,-0.657,0.657,0.262,0.232,0.242,3.812
2430,O=C(O)CN(Cc1ccc(Cl)cc1)C(=O)C1CC=CCC1,0.0392115267614238,0.3481630782921553,0.019,0.173,0.154,-0.154,-0.31,0.001,0.038,-0.8859999999999999,0.8859999999999999,0.311,0.306,0.192,3.22
2431,O=C(O)CN(Cc1ccc(Cl)cc1)C(=O)C1CC=CCC1,0.0439154399999077,0.3390124970704173,0.015,0.163,0.148,-0.148,-0.304,0.009,0.035,-0.701,0.701,0.313,0.308,0.178,3.19
2432,O=C(NCC1(C(=O)O)CCCC1)c1ccoc1Br,0.0423719684685302,0.3379100174051476,0.016,0.1639999999999999,0.148,-0.148,-0.303,0.0069999999999999,0.035,-0.5379999999999999,0.5379999999999999,0.31,0.292,0.18,3.228
2433,O=C(NCC1(C(=O)O)CCCC1)c1ccoc1Br,0.0445034291547182,0.3311848914470028,0.014,0.157,0.143,-0.143,-0.298,0.011,0.033,-0.565,0.565,0.309,0.288,0.172,3.234
2434,C#C.C=COC(=O)O,0.0,0.3628260578402417,0.1,0.281,0.181,-0.181,-0.273,-0.089,0.089,-0.586,0.586,0.184,0.159,0.381,5.436
2435,O=C(O)CCC(=O)N1CCNC(=O)C1c1ccc(Br)cc1,0.0399832625271126,0.3505885335557486,0.019,0.174,0.155,-0.155,-0.312,0.002,0.038,-0.503,0.503,0.314,0.298,0.193,3.188
2436,O=C(O)CCC(=O)N1CCNC(=O)C1c1ccc(Br)cc1,0.03983626523841,0.3508457788109782,0.019,0.174,0.155,-0.155,-0.312,0.001,0.039,-0.504,0.504,0.314,0.297,0.193,3.189
2437,O=C(O)CCC(=O)N1CCNC(=O)C1c1ccc(Br)cc1,0.0414899847363144,0.3470605986268857,0.018,0.17,0.153,-0.153,-0.31,0.004,0.037,-0.503,0.503,0.314,0.298,0.188,3.182
2438,O=C(O)OCCc1c(Cl)cc(-c2ccccc2)cc1Cl,0.0249527897572697,0.3582323925682848,0.032,0.198,0.1669999999999999,-0.1669999999999999,-0.31,-0.024,0.049,-0.376,0.376,0.286,0.271,0.23,3.495
2439,O=C(O)C[PH2+][O-],0.0590561607362775,0.3785180184092464,0.012,0.172,0.16,-0.16,-0.344,0.024,0.035,-0.904,0.904,0.368,0.364,0.185,2.715
2440,O=C(O)CC1COc2cc(OC3CCc4c(C(F)(F)F)ccc(F)c43)ccc21,0.0315309184267119,0.3168526557984973,0.02,0.163,0.143,-0.143,-0.28,-0.006,0.037,-0.971,0.971,0.274,0.249,0.183,3.647
2441,CCCCC(C)(C)[C@@H](O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1CCCC[C@@H]1C[C@H]1C(=O)O,0.0542787488534424,0.3428344265766854,0.011,0.155,0.144,-0.144,-0.312,0.023,0.031,-0.747,0.747,0.335,0.312,0.166,2.985
2442,CCC(C)(CNC(=O)NC(C)(C)c1nccs1)C(=O)O,0.0430702055898676,0.3426506799658071,0.016,0.166,0.15,-0.15,-0.307,0.0069999999999999,0.036,-0.557,0.557,0.314,0.307,0.182,3.181
2443,CCC(C)(CNC(=O)NC(C)(C)c1nccs1)C(=O)O,0.0318984116484685,0.3618338261414991,0.026,0.191,0.165,-0.165,-0.317,-0.013,0.045,-0.964,0.964,0.304,0.298,0.217,3.286
2444,CCC(C)(CNC(=O)NC(C)(C)c1nccs1)C(=O)O,0.0419309766024223,0.3564684251038534,0.018,0.176,0.157,-0.157,-0.318,0.003,0.038,-0.5589999999999999,0.5589999999999999,0.321,0.315,0.194,3.111
2445,CC(SCCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O)C(=O)N1CCCCCC1,0.0296199536735779,0.3189473671625096,0.022,0.166,0.145,-0.145,-0.28,-0.009,0.039,-0.46,0.46,0.272,0.26,0.188,3.683
2446,CC(SCCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O)C(=O)N1CCCCCC1,0.0220863426275686,0.3276937058403155,0.03,0.182,0.153,-0.153,-0.283,-0.023,0.045,-0.998,0.998,0.26,0.248,0.212,3.847
2447,CC(SCCC(NC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)O)C(=O)N1CCCCCC1,0.0228213290710817,0.3181021327524696,0.027,0.175,0.148,-0.148,-0.275,-0.02,0.043,-0.996,0.996,0.256,0.238,0.202,3.911
2448,[N-]=[N+]=Nc1ccc(COC(=O)N2CC[C@H]2C(=O)O)cc1,0.031310422493658,0.3408499631792001,0.023,0.178,0.155,-0.155,-0.299,-0.01,0.041,-0.42,0.42,0.289,0.253,0.202,3.4560000000000004
2449,[N-]=[N+]=Nc1ccc(COC(=O)N2CC[C@H]2C(=O)O)cc1,0.0334786325020216,0.3316626326352863,0.021,0.17,0.149,-0.149,-0.293,-0.005,0.039,-0.434,0.434,0.288,0.251,0.19,3.4730000000000003
2450,[N-]=[N+]=Nc1ccc(COC(=O)N2CC[C@H]2C(=O)O)cc1,0.0364553275982497,0.3251212532880197,0.018,0.162,0.144,-0.144,-0.289,0.0,0.036,-0.417,0.417,0.29,0.247,0.18,3.452
2451,CC(C)(C)C(Sc1ccccc1)C(=O)O,0.0451281676317043,0.3085840583089749,0.011,0.143,0.132,-0.132,-0.279,0.016,0.029,-0.6890000000000001,0.6890000000000001,0.295,0.244,0.155,3.391
2452,O=C(NC1(C(=O)O)CC1)C1CCN(c2ccc(F)cc2)C1=O,0.0386235376066133,0.3324343684009749,0.017,0.1639999999999999,0.147,-0.147,-0.296,0.002,0.036,-0.4920000000000001,0.4920000000000001,0.299,0.264,0.182,3.347
2453,O=C(NC1(C(=O)O)CC1)C1CCN(c2ccc(F)cc2)C1=O,0.0417839793137197,0.326370730241992,0.015,0.157,0.142,-0.142,-0.293,0.008,0.034,-0.512,0.512,0.301,0.264,0.172,3.324
2454,O=C(NC1(C(=O)O)CC1)C1CCN(c2ccc(F)cc2)C1=O,0.0434376988116242,0.3212258251374003,0.014,0.152,0.139,-0.139,-0.289,0.011,0.032,-0.514,0.514,0.3,0.259,0.166,3.329
2455,O=C=Nc1c(Cc2ccccc2)cn(CC(=O)O)c(=O)c1OCc1ccccc1,0.0144424836150324,0.3481630782921553,0.043,0.21,0.1669999999999999,-0.1669999999999999,-0.293,-0.041,0.055,-0.48,0.48,0.252,0.224,0.252,3.964
2456,Cc1cccc2c1c(=O)c(C(=O)O)cn2C,0.0237033128032974,0.3330223575557855,0.029,0.184,0.155,-0.155,-0.288,-0.021,0.045,-0.505,0.505,0.267,0.252,0.212,3.743
2457,Cc1oc(CN(C)C(=O)c2[nH]c3c(c2C)C(=O)CCC3)cc1C(=O)O,0.0397627665940587,0.3187268712294557,0.015,0.155,0.139,-0.139,-0.285,0.006,0.033,-0.6679999999999999,0.6679999999999999,0.292,0.279,0.17,3.427
2458,Cc1oc(CN(C)C(=O)c2[nH]c3c(c2C)C(=O)CCC3)cc1C(=O)O,0.0395790199831804,0.32317353921271,0.016,0.158,0.142,-0.142,-0.289,0.005,0.034,-0.6779999999999999,0.6779999999999999,0.294,0.285,0.173,3.3960000000000004
2459,CC(CC(=O)N[C@H](C)C(=O)O)c1ccccc1F,0.0457896554308661,0.3626423112293634,0.017,0.175,0.158,-0.158,-0.325,0.008,0.038,-0.5670000000000001,0.5670000000000001,0.333,0.328,0.192,3.002
2460,CC(CC(=O)N[C@H](C)C(=O)O)c1ccccc1F,0.0442461838994886,0.3640387854720384,0.018,0.178,0.16,-0.16,-0.325,0.006,0.039,-0.57,0.57,0.331,0.3229999999999999,0.196,3.02
2461,CN1CCCN(c2ncc(Oc3cc(CN4CCC(OCC(=O)O)CC4)cc(-c4cc(Cl)cc(Cl)c4)n3)cn2)CC1,0.0098855676652511,0.3082900637315697,0.043,0.192,0.149,-0.149,-0.256,-0.042,0.052,-0.974,0.974,0.214,0.191,0.235,4.667
2462,CN1CCCN(c2ncc(Oc3cc(CN4CCC(OCC(=O)O)CC4)cc(-c4cc(Cl)cc(Cl)c4)n3)cn2)CC1,0.0133767532719384,0.3089148022085559,0.037,0.185,0.148,-0.148,-0.26,-0.035,0.048,-0.946,0.946,0.225,0.204,0.222,4.436
2463,CN1CCCN(c2ncc(Oc3cc(CN4CCC(OCC(=O)O)CC4)cc(-c4cc(Cl)cc(Cl)c4)n3)cn2)CC1,0.0132297559832357,0.3115240040830274,0.038,0.187,0.149,-0.149,-0.262,-0.036,0.049,-0.945,0.945,0.227,0.205,0.225,4.414
2464,CN1CCCN(c2ncc(Oc3cc(CN4CCC(OCC(=O)O)CC4)cc(-c4cc(Cl)cc(Cl)c4)n3)cn2)CC1,0.0111350446192234,0.3041373903257207,0.04,0.186,0.146,-0.146,-0.254,-0.039,0.05,-0.974,0.974,0.216,0.194,0.226,4.633
2465,O=C(Cc1csc(Cc2ccccc2)n1)NC1CCCCCCC1C(=O)O,0.0357938397990879,0.3434959143758472,0.021,0.174,0.154,-0.154,-0.304,-0.004,0.039,-0.5670000000000001,0.5670000000000001,0.301,0.291,0.195,3.3280000000000003
2466,O=C(Cc1csc(Cc2ccccc2)n1)NC1CCCCCCC1C(=O)O,0.0304651880836179,0.3537489752628549,0.026,0.188,0.162,-0.162,-0.31,-0.014,0.044,-0.932,0.932,0.296,0.293,0.214,3.379
2467,O=C(O)c1[nH]nc2c1OC(C(F)(F)F)CC2,0.0291422124852944,0.3624218152963095,0.028,0.195,0.1669999999999999,-0.1669999999999999,-0.316,-0.017,0.047,-0.5379999999999999,0.5379999999999999,0.299,0.265,0.223,3.35
2468,COc1ccc(S(=O)(=O)N2CCC(OCC(=O)O)CC2)cc1F,0.0300241962175101,0.3611723383423373,0.027,0.193,0.166,-0.166,-0.315,-0.016,0.046,-0.532,0.532,0.3,0.275,0.22,3.337
2469,COc1ccc(C[C@H](C(=O)O)N(c2ccc(F)cc2)S(C)(=O)=O)cc1Cl,0.036639074209128,0.3270322180411537,0.018,0.163,0.145,-0.145,-0.291,0.0,0.036,-0.977,0.977,0.291,0.26,0.181,3.4330000000000003
2470,COc1ccc(C[C@H](C(=O)O)N(c2ccc(F)cc2)S(C)(=O)=O)cc1Cl,0.0342136189455348,0.3199028495390767,0.019,0.161,0.143,-0.143,-0.284,-0.002,0.036,-0.949,0.949,0.282,0.26,0.18,3.55
2471,CN1C[C@@H]2C[C@H]1CN2C(=O)c1n[nH]c2ccc(OC(F)F)cc12.O=CO,0.0156184619246533,0.2680863052714031,0.027,0.153,0.126,-0.126,-0.23,-0.023,0.039,-0.996,0.996,0.207,0.156,0.18,4.84
2472,CN1C[C@@H]2C[C@H]1CN2C(=O)c1n[nH]c2ccc(OC(F)F)cc12.O=CO,0.0003307438995808,0.2372536239660286,0.059,0.177,0.118,-0.118,-0.182,-0.055,0.055,-0.648,0.648,0.128,0.029,0.236,7.838999999999999
2473,CN1C[C@@H]2C[C@H]1CN2C(=O)c1n[nH]c2ccc(OC(F)F)cc12.O=CO,0.0202856258409615,0.3373955268946884,0.033,0.192,0.159,-0.159,-0.289,-0.028,0.048,-0.969,0.969,0.262,0.249,0.225,3.822
2474,CC(CN(C)C)NC(=O)NCC(CC(C)(C)C)C(=O)O,0.0588724141253993,0.3082165650872184,0.006,0.131,0.125,-0.125,-0.284,0.034,0.024,-0.989,0.989,0.318,0.292,0.1369999999999999,3.142
2475,CC(CN(C)C)NC(=O)NCC(CC(C)(C)C)C(=O)O,0.0637233246525857,0.3244230161666822,0.006,0.1369999999999999,0.13,-0.13,-0.299,0.039,0.025,-0.956,0.956,0.338,0.307,0.143,2.96
2476,CC(CN(C)C)NC(=O)NCC(CC(C)(C)C)C(=O)O,0.0672880089036242,0.324129021589277,0.005,0.134,0.128,-0.128,-0.3,0.043,0.024,-0.894,0.894,0.343,0.315,0.139,2.912
2477,CC(CN(C)C)NC(=O)NCC(CC(C)(C)C)C(=O)O,0.0653770441504902,0.3128469796813509,0.005,0.129,0.124,-0.124,-0.29,0.042,0.023,-0.983,0.983,0.332,0.304,0.134,3.011
2478,O=C=Nc1c(Cc2ccccc2)cn(CC(=O)O)c(=O)c1OCc1ccccc1,0.014479232937208,0.3480160810034528,0.043,0.209,0.1669999999999999,-0.1669999999999999,-0.293,-0.041,0.055,-0.48,0.48,0.252,0.223,0.252,3.964
2479,O=C=Nc1c(Cc2ccccc2)cn(CC(=O)O)c(=O)c1OCc1ccccc1,0.0143322356485054,0.3483468249030336,0.043,0.21,0.1669999999999999,-0.1669999999999999,-0.293,-0.041,0.055,-0.481,0.481,0.252,0.223,0.253,3.968
2480,COc1ccc(S(=O)(=O)N2CCC(OCC(=O)O)CC2)cc1F,0.0305386867279692,0.3644062786937949,0.027,0.194,0.1669999999999999,-0.1669999999999999,-0.318,-0.015,0.046,-0.52,0.52,0.303,0.278,0.222,3.301
2481,CN(C)c1ccc2c(c1)NC(=O)C[C@@H]2c1ccccc1OCC(=O)O,0.0357938397990879,0.2943988199491721,0.015,0.144,0.129,-0.129,-0.263,0.005,0.031,-0.721,0.721,0.268,0.233,0.158,3.735
2482,CN(C)c1ccc2c(c1)NC(=O)C[C@@H]2c1ccccc1OCC(=O)O,0.0357570904769123,0.2945825665600504,0.015,0.144,0.129,-0.129,-0.263,0.005,0.031,-0.721,0.721,0.268,0.233,0.159,3.734
2483,Cc1cccc(OCC(=O)NC2CCCC(C(=O)O)C2)c1,0.0521472881672544,0.3240555229449257,0.01,0.146,0.136,-0.136,-0.295,0.023,0.029,-0.579,0.579,0.318,0.292,0.156,3.144
2484,CC(C)(C)OC(=O)NCCCn1nnnc1SCC1C=C(C(=O)O)N2C(=O)C[C@H]2S1,0.0208001163514207,0.3670522298904421,0.038,0.211,0.173,-0.173,-0.314,-0.032,0.053,-0.597,0.597,0.281,0.28,0.248,3.555
2485,CC(C)(C)OC(=O)NCCCn1nnnc1SCC1C=C(C(=O)O)N2C(=O)C[C@H]2S1,0.0252100350124993,0.3668317339573881,0.033,0.204,0.171,-0.171,-0.317,-0.025,0.05,-0.68,0.68,0.292,0.284,0.236,3.422
2486,O=C(O)c1ccc(N2C(=O)C(=Cc3cccc(-c4ccc(F)c(F)c4)n3)SC2=S)cc1O,0.0005879891548104,0.3868233652209445,0.095,0.288,0.193,-0.193,-0.298,-0.089,0.089,-0.7490000000000001,0.7490000000000001,0.209,0.204,0.383,4.789
2487,O=C(O)c1ccc(N2C(=O)C(=Cc3cccc(-c4ccc(F)c(F)c4)n3)SC2=S)cc1O,0.0005879891548104,0.4009718542585716,0.099,0.299,0.2,-0.2,-0.308,-0.092,0.093,-0.579,0.579,0.216,0.208,0.398,4.622
2488,Cc1ccc(C)c(Oc2ccc(Br)cc2C(=O)O)c1,0.0190728982091649,0.3358888046854866,0.034,0.193,0.158,-0.158,-0.287,-0.03,0.049,-0.765,0.765,0.257,0.235,0.227,3.884
2489,CC(C)Cc1nc(C(=O)N2CCC[C@@H]2C(=O)O)cs1,0.0370800660752358,0.3546677083172463,0.021,0.18,0.159,-0.159,-0.314,-0.004,0.041,-0.608,0.608,0.311,0.308,0.201,3.22
2490,CC(C)Cc1nc(C(=O)N2CCC[C@@H]2C(=O)O)cs1,0.0242545526359322,0.3648472705599028,0.033,0.204,0.17,-0.17,-0.315,-0.026,0.05,-0.693,0.693,0.289,0.272,0.237,3.465
2491,CN(C)c1cc(C(=O)NCCCCC(=O)O)ccn1,0.024916040435094,0.3159339227441059,0.025,0.171,0.146,-0.146,-0.275,-0.016,0.041,-0.633,0.633,0.259,0.205,0.196,3.858
2492,CN(C)c1cc(C(=O)NCCCCC(=O)O)ccn1,0.0237768114476487,0.312626483748297,0.026,0.17,0.144,-0.144,-0.272,-0.017,0.041,-0.623,0.623,0.254,0.198,0.196,3.931
2493,CN(C)c1cc(C(=O)NCCCCC(=O)O)ccn1,0.0240340567028783,0.3128837290035265,0.025,0.17,0.144,-0.144,-0.272,-0.017,0.041,-0.624,0.624,0.255,0.199,0.195,3.918
2494,O=C(O)C1C=Cc2cc(Br)ccc2O1,0.0213513561840555,0.3292739266938687,0.031,0.185,0.154,-0.154,-0.284,-0.024,0.046,-0.5529999999999999,0.5529999999999999,0.259,0.224,0.215,3.858
2495,CC(C)(C)c1cccc(CC[C@H]2C(I)CC(O)[C@@H]2c2ccc(CCC(=O)O)cc2)c1,0.0371903140417628,0.3381305133382016,0.019,0.1689999999999999,0.15,-0.15,-0.3,-0.001,0.038,-0.898,0.898,0.3,0.296,0.188,3.335
2496,CCCCCCCCCCCCOC(CO)CCC(=O)O,0.0702279546776766,0.3635242949615792,0.0069999999999999,0.154,0.147,-0.147,-0.335,0.042,0.029,-0.852,0.852,0.377,0.36,0.161,2.655
2497,COc1cc(C(=O)NC2CC(C(=O)O)C2)cc(OC)c1Br,0.0312369238493067,0.3244230161666822,0.021,0.168,0.147,-0.147,-0.286,-0.0069999999999999,0.039,-0.581,0.581,0.279,0.275,0.189,3.59
2498,COc1cc(C(=O)NC2CC(C(=O)O)C2)cc(OC)c1Br,0.0318249130041172,0.3237982776896961,0.021,0.1669999999999999,0.146,-0.146,-0.286,-0.006,0.038,-0.579,0.579,0.279,0.276,0.188,3.58
2499,Cc1c(C(=O)N2CC(C)CC(C(=O)O)C2)nnn1-c1ccccc1,0.0282969780752543,0.3499637950787625,0.027,0.188,0.161,-0.161,-0.305,-0.016,0.045,-0.903,0.903,0.289,0.271,0.215,3.464
2500,Cc1c(C(=O)N2CC(C)CC(C(=O)O)C2)nnn1-c1ccccc1,0.0275619916317412,0.3589306296896223,0.029,0.195,0.166,-0.166,-0.312,-0.019,0.047,-0.922,0.922,0.293,0.279,0.224,3.417
2501,Cc1c(C(=O)N2CC(C)CC(C(=O)O)C2)nnn1-c1ccccc1,0.0282969780752543,0.3496698005013573,0.027,0.188,0.161,-0.161,-0.305,-0.016,0.045,-0.907,0.907,0.288,0.269,0.215,3.467
2502,O=C(O)C(Oc1ccccc1)C(=O)CCBr,0.0290687138409431,0.3698084290536162,0.03,0.2,0.17,-0.17,-0.322,-0.019,0.048,-0.767,0.767,0.303,0.28,0.229,3.299
2503,CC[C@@H]1CC[C@@H](C(=O)O)N1C(=O)C1=C(C(C)C)N2C(=N[C@@H](c3ccc(Cl)cc3)[C@H]2c2ccc(Cl)cc2)S1,0.025026288401621,0.3061218537232061,0.024,0.1639999999999999,0.141,-0.141,-0.267,-0.014,0.039,-0.631,0.631,0.253,0.218,0.188,3.951
2504,CC[C@@H]1CC[C@@H](C(=O)O)N1C(=O)C1=C(C(C)C)N2C(=N[C@@H](c3ccc(Cl)cc3)[C@H]2c2ccc(Cl)cc2)S1,0.0269740024769307,0.2984044960663185,0.021,0.157,0.136,-0.136,-0.262,-0.01,0.036,-0.794,0.794,0.252,0.211,0.177,3.962
2505,CC[C@@H]1CC[C@@H](C(=O)O)N1C(=O)C1=C(C(C)C)N2C(=N[C@@H](c3ccc(Cl)cc3)[C@H]2c2ccc(Cl)cc2)S1,0.0214616041505825,0.3164851625767408,0.029,0.176,0.148,-0.148,-0.273,-0.022,0.043,-0.6609999999999999,0.6609999999999999,0.251,0.216,0.205,3.978
2506,CC[C@@H]1CC[C@@H](C(=O)O)N1C(=O)C1=C(C(C)C)N2C(=N[C@@H](c3ccc(Cl)cc3)[C@H]2c2ccc(Cl)cc2)S1,0.021718849405812,0.3158604240997547,0.028,0.175,0.147,-0.147,-0.273,-0.021,0.043,-0.625,0.625,0.252,0.219,0.203,3.974
2507,CC(C)(C)OC(=O)NCCCn1nnnc1SCC1C=C(C(=O)O)N2C(=O)C[C@H]2S1,0.0257245255229584,0.3596288668109597,0.031,0.198,0.1669999999999999,-0.1669999999999999,-0.311,-0.023,0.048,-0.642,0.642,0.289,0.284,0.229,3.462
2508,CC(C)(C)OC(=O)NCCCn1nnnc1SCC1C=C(C(=O)O)N2C(=O)C[C@H]2S1,0.0232255716150139,0.3633037990285252,0.034,0.204,0.17,-0.17,-0.313,-0.027,0.051,-0.584,0.584,0.285,0.277,0.238,3.508
2509,CCNC(=O)CCNC(=O)Nc1cccc(Cl)c1C(=O)O,0.0286644712970108,0.3435326636980229,0.026,0.183,0.157,-0.157,-0.3,-0.015,0.043,-0.648,0.648,0.285,0.262,0.209,3.504
2510,CCNC(=O)CCNC(=O)Nc1cccc(Cl)c1C(=O)O,0.0193668927865701,0.3700289249866701,0.04,0.215,0.175,-0.175,-0.315,-0.036,0.055,-0.688,0.688,0.279,0.277,0.255,3.579
2511,CCOc1ccc2cc(Br)ccc2c1CC(=O)O,0.0167944402342743,0.3325813656896777,0.037,0.194,0.158,-0.158,-0.283,-0.033,0.05,-0.41,0.41,0.249,0.216,0.231,4.009
2512,CC1(C)CC(NC(=O)c2nc(C(=O)O)cs2)CC(C)(C)C1,0.0146997288702619,0.3866763679322418,0.05,0.236,0.186,-0.186,-0.324,-0.048,0.063,-0.893,0.893,0.276,0.255,0.285,3.622
2513,CC1(C)CC(NC(=O)c2nc(C(=O)O)cs2)CC(C)(C)C1,0.0158022085355316,0.3889548259071324,0.048,0.235,0.187,-0.187,-0.327,-0.046,0.062,-0.836,0.836,0.281,0.265,0.283,3.562
2514,CCCS(=O)(=O)N1CCc2c(COCC)cncc2C1.O=C(O)C(F)(F)F,0.0371168153974115,0.3742918463590461,0.024,0.192,0.1689999999999999,-0.1689999999999999,-0.33,-0.0069999999999999,0.044,-0.6,0.6,0.324,0.317,0.216,3.09
2515,CCCS(=O)(=O)N1CCc2c(COCC)cncc2C1.O=C(O)C(F)(F)F,0.0053654010376456,0.3430549225097394,0.06,0.229,0.1689999999999999,-0.1689999999999999,-0.277,-0.06,0.066,-0.653,0.653,0.217,0.192,0.29,4.604
2516,O=C(O)c1cnn(-c2nc3ccc(Cl)cc3c(=O)[nH]2)c1,0.0100693142761294,0.3685957014218195,0.054,0.234,0.179,-0.179,-0.304,-0.054,0.064,-0.58,0.58,0.25,0.199,0.288,3.995
2517,O=C(O)c1cnn(-c2nc3ccc(Cl)cc3c(=O)[nH]2)c1,0.0101060635983051,0.3686324507439953,0.054,0.234,0.179,-0.179,-0.304,-0.054,0.064,-0.58,0.58,0.25,0.199,0.288,3.994
2518,C[C@@H]1CN(C(=O)c2cn(C)nc2-c2ccccc2)C[C@H]1C(=O)O,0.0393585240501264,0.3217035663256837,0.016,0.157,0.141,-0.141,-0.288,0.005,0.034,-0.435,0.435,0.293,0.272,0.173,3.412
2519,C[C@@H]1CN(C(=O)c2cn(C)nc2-c2ccccc2)C[C@H]1C(=O)O,0.0376680552300463,0.3273629619407346,0.017,0.162,0.145,-0.145,-0.292,0.002,0.036,-0.43,0.43,0.294,0.276,0.18,3.406
2520,C[C@@H]1CN(C(=O)c2cn(C)nc2-c2ccccc2)C[C@H]1C(=O)O,0.0376313059078707,0.3272159646520321,0.017,0.162,0.145,-0.145,-0.292,0.002,0.036,-0.43,0.43,0.293,0.276,0.18,3.408
2521,CC(C)(CNC(=O)C1Cc2ccccc2C1)C(=O)O,0.0425924644015841,0.3577546513800013,0.018,0.176,0.158,-0.158,-0.319,0.004,0.038,-0.586,0.586,0.324,0.313,0.194,3.09
2522,Cc1c(C(=O)O)c(CC(C)c2ccccc2)nn1-c1ccc(C#N)cc1,0.0101428129204807,0.3711314046519398,0.055,0.235,0.18,-0.18,-0.307,-0.054,0.065,-0.948,0.948,0.252,0.242,0.29,3.967
