,smiles,Dissocation energy (nucleofuge),Dissociation energy (electrofuge),Electroaccepting power(w+),Electrodonating power (w-),Electronegativity (chi=-mu),Electronic chemical potential (mu),Electronic chemical potential (mu+),Electronic chemical potential (mu-),Electrophilicity index (w=omega),Global Dual Descriptor Deltaf+,Global Dual Descriptor Deltaf-,Hardness (eta),Hyperhardness (gamma),Net Electrophilicity,Softness (S)
2165,CC(C)(CC(=O)O)CC(=O)NC1=CO[C@@H](Cc2ccccc2)O1,0.0438419413555564,0.2846969988947992,0.01,0.13,0.12,-0.12,-0.258,0.018,0.026,-0.8190000000000001,0.8190000000000001,0.276,0.217,0.14,3.623
2166,CN(CCc1ccccc1)C(=O)C1CC1C(=O)O,0.0558222203848199,0.331589133990935,0.009,0.147,0.138,-0.138,-0.303,0.027,0.029,-0.54,0.54,0.33,0.312,0.157,3.033
2167,CN(CCc1ccccc1)C(=O)C1CC1C(=O)O,0.0557487217404686,0.3315156353465837,0.009,0.147,0.138,-0.138,-0.303,0.027,0.029,-0.5379999999999999,0.5379999999999999,0.33,0.312,0.157,3.034
2168,O=C(O)c1cccnc1-c1ccc2ccccc2c1,0.0140014917489245,0.33467607705369,0.041,0.201,0.16,-0.16,-0.282,-0.039,0.053,-0.584,0.584,0.243,0.218,0.242,4.119
2169,CC(C)(C)c1ccc(C2(C)NC(=O)N(CC(=O)NCc3ccc(C(=O)O)cc3)C2=O)cc1,0.0256877762007828,0.3620175727523773,0.031,0.2,0.168,-0.168,-0.313,-0.023,0.049,-0.945,0.945,0.29,0.283,0.231,3.445
2170,CC(C)(C)c1ccc(C2(C)NC(=O)N(CC(=O)NCc3ccc(C(=O)O)cc3)C2=O)cc1,0.0252100350124993,0.3627893085180661,0.032,0.201,0.1689999999999999,-0.1689999999999999,-0.314,-0.024,0.049,-0.987,0.987,0.29,0.277,0.233,3.4530000000000003
2171,CC(C)(C)c1ccc(C2(C)NC(=O)N(CC(=O)NCc3ccc(C(=O)O)cc3)C2=O)cc1,0.0215718521171094,0.3571299129030152,0.035,0.203,0.168,-0.168,-0.306,-0.029,0.051,-0.988,0.988,0.277,0.264,0.238,3.609
2172,CC(C)(C)c1ccc(C2(C)NC(=O)N(CC(=O)NCc3ccc(C(=O)O)cc3)C2=O)cc1,0.0235195661924192,0.3567624196812586,0.033,0.199,0.1669999999999999,-0.1669999999999999,-0.307,-0.026,0.049,-0.978,0.978,0.282,0.268,0.232,3.55
2173,CC(C=CC=C(C)C(=O)O)=CC=CC=C(C)C=CC=C(C)C(=O)OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,7.349864435130999e-05,0.3321036245013942,0.088,0.254,0.166,-0.166,-0.252,-0.08,0.08,-0.369,0.369,0.172,0.126,0.343,5.83
2174,CCC(C)C(=O)OC1CC(O)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21.CCC(C)C(=O)OC1CCC=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,0.0426292137237597,0.2966772779240628,0.011,0.138,0.127,-0.127,-0.268,0.014,0.029,-0.371,0.371,0.282,0.277,0.15,3.545
2175,O=C(O)C[C@H](NC(=O)OCc1ccccc1)C(=O)CONC(=O)c1ccccc1,0.0290319645187674,0.3552189481498811,0.027,0.19,0.163,-0.163,-0.31,-0.016,0.045,-0.836,0.836,0.294,0.291,0.218,3.405
2176,O=C(O)C[C@H](NC(=O)OCc1ccccc1)C(=O)CONC(=O)c1ccccc1,0.0331478886024408,0.3485673208360875,0.023,0.181,0.158,-0.158,-0.307,-0.009,0.042,-0.938,0.938,0.298,0.294,0.204,3.352
2177,O=C(O)C[C@H](NC(=O)OCc1ccccc1)C(=O)CONC(=O)c1ccccc1,0.0289952151965917,0.3552189481498811,0.027,0.191,0.163,-0.163,-0.31,-0.016,0.045,-0.809,0.809,0.294,0.282,0.218,3.406
2178,CCCN(CC(=O)O)C(=O)c1cc(Cl)ncc1Cl,0.0264595119664715,0.3755045739908427,0.033,0.207,0.175,-0.175,-0.325,-0.024,0.051,-0.61,0.61,0.301,0.294,0.24,3.326
2179,CCCN(CC(=O)O)C(=O)c1cc(Cl)ncc1Cl,0.0263125146777689,0.3768275495891663,0.033,0.208,0.175,-0.175,-0.326,-0.025,0.051,-0.588,0.588,0.301,0.296,0.242,3.321
2180,COCCOCCCn1cc([N+](=O)[O-])c(C(=O)O)n1,0.0151407207363698,0.406043260718812,0.053,0.248,0.195,-0.195,-0.34,-0.051,0.066,-0.999,0.999,0.289,0.274,0.3,3.46
2181,COCCOCCCn1cc([N+](=O)[O-])c(C(=O)O)n1,0.0152142193807211,0.4060065113966364,0.052,0.248,0.195,-0.195,-0.34,-0.051,0.066,-0.999,0.999,0.289,0.274,0.3,3.458
2182,COCCOCCCn1cc([N+](=O)[O-])c(C(=O)O)n1,0.0054756490041725,0.4190157714468182,0.077,0.284,0.207,-0.207,-0.337,-0.077,0.0819999999999999,-0.999,0.999,0.26,0.247,0.361,3.845
2183,COc1ccc(C(F)(F)CC(C)(C)CC(=O)O)c(Cl)c1,0.0389175321840186,0.3447821406519951,0.019,0.172,0.153,-0.153,-0.307,0.001,0.038,-0.529,0.529,0.308,0.281,0.19,3.25
2184,CCC(CC)(NC(=O)c1ccc(N2CC(OC)C2)c(OC[C@H]2C[C@@H]2CO)n1)C(=O)O,0.0224905851715008,0.3144639498570797,0.027,0.173,0.146,-0.146,-0.272,-0.02,0.042,-0.586,0.586,0.253,0.207,0.2,3.959
2185,CCC(CC)(NC(=O)c1ccc(N2CC(OC)C2)c(OC[C@H]2C[C@@H]2CO)n1)C(=O)O,0.0210206122844746,0.3158971734219303,0.029,0.176,0.147,-0.147,-0.272,-0.022,0.043,-0.599,0.599,0.25,0.202,0.205,4.002
2186,O=C(O)C1(c2c[nH]c3c(Cl)cccc23)CC1,0.0366758235313036,0.3113035081499734,0.016,0.153,0.1369999999999999,-0.1369999999999999,-0.278,0.003,0.034,-0.443,0.443,0.281,0.257,0.1689999999999999,3.5610000000000004
2187,CC1CC(C)CC(S(=O)CC(=O)O)C1,0.0570716973387922,0.3569829156143126,0.011,0.161,0.15,-0.15,-0.325,0.025,0.032,-0.726,0.726,0.35,0.327,0.172,2.859
2188,CCC1(C(=O)O)CCN(CC2CCC(C)(C)O2)C1,0.0777983150458616,0.3458111216729135,0.004,0.138,0.134,-0.134,-0.322,0.054,0.024,-0.85,0.85,0.376,0.373,0.143,2.661
2189,COc1ccc(S(=O)(=O)N(CC(=O)NN=Cc2ccccc2C(=O)O)c2ccc(C)cc2)cc1Br,0.0155817126024777,0.3380202653716746,0.039,0.2,0.161,-0.161,-0.286,-0.037,0.052,-0.74,0.74,0.249,0.244,0.24,4.011
2190,CC(=O)O[C@@H]1C[C@@]23COC[C@](C)([C@H]1OCC(C)(C)C(C)C)[C@@H]2CC[C@H]1C3=CC(=O)[C@@]2(C)[C@H](C(=O)O)[C@@](C)([C@H](C)C(C)C)CC[C@]12C,0.0203591244853128,0.3830381850368521,0.0409999999999999,0.222,0.181,-0.181,-0.326,-0.036,0.057,-0.902,0.902,0.29,0.288,0.263,3.448
2191,CCc1nc(-c2ccc(Oc3ccc(F)cc3)cc2)sc1C(=O)O,0.0089300852886841,0.3481263289699797,0.053,0.222,0.17,-0.17,-0.287,-0.052,0.061,-0.546,0.546,0.2339999999999999,0.203,0.275,4.268
2192,CCCCC(C)n1c(SCC(=O)O)nc2ccc(C)cc21,0.0420412245689493,0.2955380489366174,0.011,0.138,0.127,-0.127,-0.267,0.013,0.0289999999999999,-0.568,0.568,0.28,0.259,0.15,3.568
2193,CCCCC(C)n1c(SCC(=O)O)nc2ccc(C)cc21,0.0414164860919631,0.2956115475809687,0.012,0.139,0.127,-0.127,-0.267,0.012,0.0289999999999999,-0.604,0.604,0.2789999999999999,0.257,0.151,3.582
2194,COCCCC(NC(=O)N(C)Cc1csc(Br)c1)C(=O)O,0.0376680552300463,0.3374690255390398,0.019,0.1689999999999999,0.15,-0.15,-0.3,0.0,0.037,-0.4429999999999999,0.4429999999999999,0.3,0.283,0.187,3.33
2195,COCCCC(NC(=O)N(C)Cc1csc(Br)c1)C(=O)O,0.0359040877656149,0.3448923886185221,0.021,0.175,0.154,-0.154,-0.305,-0.004,0.04,-0.479,0.479,0.302,0.292,0.196,3.315
2196,COCCCC(NC(=O)N(C)Cc1csc(Br)c1)C(=O)O,0.0367860714978306,0.3505885335557486,0.021,0.178,0.157,-0.157,-0.311,-0.003,0.04,-0.431,0.431,0.307,0.298,0.1989999999999999,3.255
2197,CCCCCCCCCCCCCCCCN(c1ccc(S(=O)(=O)NC(N)=O)cc1)C(C)CC(=O)O,0.0280029834978491,0.3370280336729319,0.026,0.18,0.155,-0.155,-0.294,-0.015,0.043,-0.7390000000000001,0.7390000000000001,0.28,0.24,0.206,3.575
2198,CCCCCCCCCCCCCCCCN(c1ccc(S(=O)(=O)NC(N)=O)cc1)C(C)CC(=O)O,0.0336623791128999,0.3122589905265404,0.018,0.157,0.139,-0.139,-0.2769999999999999,-0.002,0.035,-0.609,0.609,0.276,0.217,0.175,3.63
2199,COc1ccc(S(=O)(=O)N(CC(=O)NN=Cc2ccccc2C(=O)O)c2ccc(C)cc2)cc1Br,0.0159859551464099,0.3498902964344112,0.0409999999999999,0.208,0.1669999999999999,-0.1669999999999999,-0.296,-0.038,0.054,-0.483,0.483,0.258,0.2339999999999999,0.248,3.879
2200,CCCCCCCCCCCCCCCCN(c1ccc(S(=O)(=O)NC(N)=O)cc1)C(C)CC(=O)O,0.0279294848534978,0.3354478128193787,0.025,0.179,0.154,-0.154,-0.293,-0.015,0.042,-0.726,0.726,0.278,0.236,0.205,3.591
2201,CC(=O)O.C[Si](C)(O)Cl,0.0080481015564684,0.2617286725350149,0.037,0.1639999999999999,0.127,-0.127,-0.217,-0.036,0.044,-0.877,0.877,0.181,0.16,0.201,5.5310000000000015
2202,CC1Oc2ccc(C(=O)c3ccccc3C(=O)O)cc2N(C)C1=O,0.0141484890376271,0.3444146474302386,0.042,0.208,0.165,-0.165,-0.29,-0.0409999999999999,0.055,-0.8170000000000001,0.8170000000000001,0.249,0.218,0.25,4.015
2203,CC1Oc2ccc(C(=O)c3ccccc3C(=O)O)cc2N(C)C1=O,0.0069823712133744,0.3719398897398042,0.062,0.245,0.182,-0.182,-0.303,-0.062,0.069,-0.685,0.685,0.24,0.209,0.307,4.158
2204,O=C1Nc2ccccc2C1=Cc1cccc(C(=O)O)c1,0.0050714064602403,0.3619440741080261,0.066,0.244,0.178,-0.178,-0.292,-0.065,0.07,-0.569,0.569,0.226,0.198,0.31,4.418
2205,O=C1Nc2ccccc2C1=Cc1cccc(C(=O)O)c1,0.0056226462928752,0.3518747598318965,0.062,0.235,0.173,-0.173,-0.285,-0.061,0.067,-0.603,0.603,0.223,0.195,0.296,4.478
2206,CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CC=C(c4ccc(OCCCS(C)(=O)=O)cc4)CC3)cc2)cc1,0.0435479467781511,0.3001684635307499,0.011,0.14,0.128,-0.128,-0.271,0.015,0.0289999999999999,-0.885,0.885,0.286,0.272,0.151,3.494
2207,CC#C[C@@H](CC(=O)O)c1ccc(OCc2ccc(CN3CC=C(c4ccc(OCCCS(C)(=O)=O)cc4)CC3)cc2)cc1,0.043988938644259,0.3046151315140042,0.012,0.142,0.13,-0.13,-0.275,0.015,0.0289999999999999,-0.423,0.423,0.29,0.2789999999999999,0.153,3.448
2208,CCOC(=O)c1cc(C#N)ccc1OC(CCc1ccccc1)C(=O)O,0.0113555405522773,0.3849124004678104,0.055,0.242,0.187,-0.187,-0.319,-0.055,0.066,-0.967,0.967,0.264,0.254,0.297,3.785
2209,O=C(O)C=Cc1cccc(NC(=O)CCc2ccco2)c1,0.0117597830962095,0.3616133302084451,0.05,0.225,0.175,-0.175,-0.301,-0.049,0.061,-0.995,0.995,0.252,0.248,0.2739999999999999,3.97
2210,O=C(O)C=Cc1cccc(NC(=O)CCc2ccco2)c1,0.0124212708953713,0.3593348722335545,0.048,0.222,0.173,-0.173,-0.3,-0.047,0.06,-0.687,0.687,0.253,0.231,0.27,3.957
2211,CCCCCCCCCCCCCCCCN(c1ccc(S(=O)(=O)NC(N)=O)cc1)C(C)CC(=O)O,0.028223479430903,0.331589133990935,0.025,0.176,0.152,-0.152,-0.29,-0.013,0.042,-0.7240000000000001,0.7240000000000001,0.2769999999999999,0.231,0.201,3.615
2212,CCCCCC1CC2=CC(=O)C(C(=O)O)=C(O)C2=CO1,0.0081583495229954,0.3607680957984051,0.057,0.233,0.176,-0.176,-0.296,-0.057,0.065,-0.46,0.46,0.239,0.218,0.29,4.189
2213,COc1ccc(S(=O)(=O)N(CC(=O)NN=Cc2ccccc2C(=O)O)c2ccc(C)cc2)cc1Br,0.0126050175062496,0.3555129427272864,0.047,0.218,0.171,-0.171,-0.297,-0.046,0.059,-0.97,0.97,0.251,0.24,0.266,3.983
2214,CCCCCCCC(=O)NC(C(=O)O)c1cccs1,0.0423719684685302,0.3399312301248087,0.016,0.165,0.149,-0.149,-0.304,0.0069999999999999,0.036,-0.456,0.456,0.311,0.294,0.181,3.214
2215,CC(C)(C)OC(=O)N[C@@H]1CCCCCC=C[C@@H]2C[C@@]2(C(=O)O)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4c(Cl)ccc(Cl)c4C3)CN2C1=O,0.0361245836986688,0.3542634657733141,0.022,0.181,0.159,-0.159,-0.313,-0.005,0.0409999999999999,-0.999,0.999,0.308,0.305,0.203,3.244
2216,CC(C)(C)OC(=O)N[C@@H]1CCCCCC=C[C@@H]2C[C@@]2(C(=O)O)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4c(Cl)ccc(Cl)c4C3)CN2C1=O,0.0361613330208445,0.3542267164511385,0.022,0.181,0.159,-0.159,-0.313,-0.005,0.0409999999999999,-0.999,0.999,0.308,0.305,0.203,3.2430000000000003
2217,CC(C)(C)OC(=O)N[C@@H]1CCCCCC=C[C@@H]2C[C@@]2(C(=O)O)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4c(Cl)ccc(Cl)c4C3)CN2C1=O,0.0320821582593468,0.3305601529700166,0.021,0.171,0.149,-0.149,-0.291,-0.0069999999999999,0.039,-0.997,0.997,0.284,0.27,0.192,3.517
2218,CC(C)(C)OC(=O)N[C@@H]1CCCCCC=C[C@@H]2C[C@@]2(C(=O)O)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4c(Cl)ccc(Cl)c4C3)CN2C1=O,0.021718849405812,0.2833005246521243,0.023,0.154,0.131,-0.131,-0.246,-0.015,0.037,-0.999,0.999,0.231,0.1689999999999999,0.177,4.329
2219,CC(C)(C)OC(=O)N[C@@H]1CCCCCC=C[C@@H]2C[C@@]2(C(=O)O)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4c(Cl)ccc(Cl)c4C3)CN2C1=O,0.0332213872467921,0.3547779562837733,0.024,0.185,0.161,-0.161,-0.312,-0.009,0.043,-0.992,0.992,0.303,0.295,0.209,3.305
2220,CCNC(=O)CN1CCN(Cc2ccc(O[C@@H](C)C(=O)O)c(Cl)c2)CC1,0.0416002327028414,0.302189676250411,0.012,0.143,0.13,-0.13,-0.272,0.012,0.03,-0.976,0.976,0.284,0.258,0.155,3.5210000000000004
2221,CCNC(=O)CN1CCN(Cc2ccc(O[C@@H](C)C(=O)O)c(Cl)c2)CC1,0.0422984698241789,0.3002787114972769,0.012,0.141,0.129,-0.129,-0.271,0.013,0.0289999999999999,-0.979,0.979,0.284,0.258,0.153,3.5210000000000004
2222,CCNC(=O)CN1CCN(Cc2ccc(O[C@@H](C)C(=O)O)c(Cl)c2)CC1,0.0436581947446781,0.3153826829114711,0.013,0.149,0.136,-0.136,-0.284,0.013,0.031,-0.981,0.981,0.297,0.292,0.161,3.3680000000000003
2223,CCNC(=O)CN1CCN(Cc2ccc(O[C@@H](C)C(=O)O)c(Cl)c2)CC1,0.0429599576233406,0.3179918847859426,0.013,0.151,0.138,-0.138,-0.286,0.011,0.032,-0.976,0.976,0.297,0.293,0.1639999999999999,3.363
2224,Cc1ccc(-c2ccc(C(=O)NC(C(=O)NC3C(=O)N4C(C(=O)O)=C(CSc5nnc(C(N)=O)s5)CS[C@@H]34)c3ccccc3)c(=O)[nH]2)cc1,0.009260829188265,0.3519482584762478,0.053,0.2239999999999999,0.171,-0.171,-0.29,-0.053,0.062,-0.867,0.867,0.238,0.236,0.2769999999999999,4.207
2225,CCCCCCCC(=O)NC(C(=O)O)c1cccs1,0.041747229991544,0.3423934347105775,0.017,0.1669999999999999,0.15,-0.15,-0.306,0.005,0.036,-0.462,0.462,0.312,0.296,0.184,3.209
2226,Cc1ccc(-c2ccc(C(=O)NC(C(=O)NC3C(=O)N4C(C(=O)O)=C(CSc5nnc(C(N)=O)s5)CS[C@@H]34)c3ccccc3)c(=O)[nH]2)cc1,0.0053286517154699,0.3435326636980229,0.061,0.23,0.1689999999999999,-0.1689999999999999,-0.278,-0.061,0.066,-0.995,0.995,0.217,0.186,0.291,4.605
2227,Cc1ccc(-c2ccc(C(=O)NC(C(=O)NC3C(=O)N4C(C(=O)O)=C(CSc5nnc(C(N)=O)s5)CS[C@@H]34)c3ccccc3)c(=O)[nH]2)cc1,0.0114290391966287,0.3402987233465652,0.046,0.211,0.1639999999999999,-0.1639999999999999,-0.284,-0.045,0.057,-0.523,0.523,0.238,0.2239999999999999,0.257,4.198
2228,Cc1ccc(-c2ccc(C(=O)NC(C(=O)NC3C(=O)N4C(C(=O)O)=C(CSc5nnc(C(N)=O)s5)CS[C@@H]34)c3ccccc3)c(=O)[nH]2)cc1,0.010436807497886,0.3463623615055483,0.049,0.217,0.168,-0.168,-0.287,-0.049,0.059,-0.52,0.52,0.238,0.221,0.266,4.194
2229,CC1(C)CCCC1C(=O)NCc1ccc(C(=O)O)nc1,0.0221598412719199,0.39667218356402,0.0409999999999999,0.228,0.187,-0.187,-0.3389999999999999,-0.036,0.0579999999999999,-0.893,0.893,0.303,0.301,0.2689999999999999,3.298
2230,CC1(C)CCCC1C(=O)NCc1ccc(C(=O)O)nc1,0.0212778575397042,0.3920785182920632,0.0409999999999999,0.2269999999999999,0.185,-0.185,-0.3339999999999999,-0.036,0.0579999999999999,-0.923,0.923,0.298,0.293,0.268,3.355
2231,CC[C@@]1(C(=O)O)N2C(=O)[C@H](NC(=O)C(F)(F)F)[C@H]2SC1(C)C,0.050273072736296,0.3519115091540722,0.0139999999999999,0.1639999999999999,0.151,-0.151,-0.318,0.016,0.034,-0.833,0.833,0.3339999999999999,0.309,0.178,2.9930000000000003
2232,CC[C@@]1(C(=O)O)N2C(=O)[C@H](NC(=O)C(F)(F)F)[C@H]2SC1(C)C,0.0464143939078522,0.3427609279323341,0.0139999999999999,0.163,0.148,-0.148,-0.309,0.012,0.034,-0.927,0.927,0.321,0.299,0.177,3.1180000000000003
2233,CC[C@@]1(C(=O)O)N2C(=O)[C@H](NC(=O)C(F)(F)F)[C@H]2SC1(C)C,0.048031364083581,0.3396372355474034,0.013,0.159,0.146,-0.146,-0.307,0.015,0.033,-0.889,0.889,0.322,0.284,0.172,3.11
2234,CC(C)CC(C)N(C)C(=O)N1CCCC1(C)C(=O)O,0.0724329140082159,0.3446351433632925,0.005,0.141,0.136,-0.136,-0.319,0.047,0.025,-0.85,0.85,0.3670000000000001,0.364,0.147,2.728
2235,CC(C)CC(C)N(C)C(=O)N1CCCC1(C)C(=O)O,0.069235722978934,0.3351538182419735,0.006,0.139,0.133,-0.133,-0.31,0.044,0.025,-0.713,0.713,0.355,0.3389999999999999,0.144,2.821
2236,CC(C)CC(C)N(C)C(=O)N1CCCC1(C)C(=O)O,0.0644215617739231,0.3199763481834279,0.006,0.134,0.128,-0.128,-0.296,0.04,0.024,-0.918,0.918,0.336,0.325,0.139,2.978
2237,Cc1ccc(-c2ccc(C(=O)NC(C(=O)NC3C(=O)N4C(C(=O)O)=C(CSc5nnc(C(N)=O)s5)CS[C@@H]34)c3ccccc3)c(=O)[nH]2)cc1,0.008195098845171,0.3508457788109782,0.055,0.226,0.171,-0.171,-0.288,-0.055,0.063,-0.967,0.967,0.233,0.223,0.281,4.288
2238,CN(CC(=O)O)c1ccc2c(=O)n(CCC(N)=O)ccc2c1,0.0319351609706441,0.3082533144093941,0.019,0.157,0.138,-0.138,-0.273,-0.004,0.035,-0.537,0.537,0.2689999999999999,0.264,0.175,3.713
2239,CN(CC(=O)O)c1ccc2c(=O)n(CCC(N)=O)ccc2c1,0.0254305309455532,0.3251580026101954,0.026,0.176,0.15,-0.15,-0.283,-0.017,0.042,-0.57,0.57,0.266,0.247,0.2019999999999999,3.756
2240,CN(CC(=O)O)c1ccc2c(=O)n(CCC(N)=O)ccc2c1,0.0320086596149955,0.3088045542420289,0.019,0.157,0.138,-0.138,-0.273,-0.003,0.035,-0.516,0.516,0.27,0.265,0.176,3.706
2241,O=C(O)C[C@H]1CN(C(=O)C[C@@H]2OCCc3ccccc32)CCO1,0.0491338437488507,0.3286491882168825,0.012,0.151,0.14,-0.14,-0.298,0.018,0.031,-0.925,0.925,0.316,0.307,0.163,3.165
2242,Cc1cc(C(=O)O)c(C)n1C(C)c1cccc(F)c1,0.0352058506442774,0.308363562375921,0.017,0.153,0.1369999999999999,-0.1369999999999999,-0.275,0.001,0.034,-0.968,0.968,0.276,0.239,0.17,3.623
2243,Cc1cc(C(=O)O)c(C)n1C(C)c1cccc(F)c1,0.0358305891212636,0.3082533144093941,0.016,0.152,0.136,-0.136,-0.275,0.002,0.033,-0.963,0.963,0.2769999999999999,0.24,0.1689999999999999,3.608
2244,O=CCCC=CCCCCC(=O)O,0.0505670673137012,0.3510662747440322,0.013,0.1639999999999999,0.15,-0.15,-0.317,0.017,0.034,-0.805,0.805,0.3339999999999999,0.311,0.177,2.9930000000000003
2245,CCN(C(=O)OC(C)(C)C)C(C(=O)O)c1cccnc1,0.0393585240501264,0.3664274914134559,0.021,0.185,0.1639999999999999,-0.1639999999999999,-0.325,-0.002,0.0409999999999999,-0.618,0.618,0.3229999999999999,0.316,0.206,3.096
2246,CCN(C(=O)OC(C)(C)C)C(C(=O)O)c1cccnc1,0.02917896180747,0.3689264453214005,0.0289999999999999,0.1989999999999999,0.17,-0.17,-0.321,-0.018,0.048,-0.901,0.901,0.303,0.283,0.228,3.303
2247,CC(C)(C)OC(=O)NC(Cc1ccc(C(C)(C)C)cc1)C(=O)O,0.0539480049538615,0.3318463792461645,0.01,0.149,0.139,-0.139,-0.302,0.024,0.03,-0.414,0.414,0.327,0.307,0.159,3.0610000000000004
2248,CC(C)(C)OC(=O)NC(Cc1ccc(C(C)(C)C)cc1)C(=O)O,0.0578801824266566,0.3239452749783988,0.008,0.141,0.133,-0.133,-0.297,0.031,0.027,-0.561,0.561,0.3279999999999999,0.312,0.149,3.05
2249,COCCOc1cccc(C(=O)NCC(Oc2ccc(F)cc2)C(=O)O)c1,0.0361980823430201,0.3290534307608148,0.019,0.165,0.146,-0.146,-0.292,-0.001,0.037,-0.914,0.914,0.292,0.288,0.183,3.427
2250,COCCOc1cccc(C(=O)NCC(Oc2ccc(F)cc2)C(=O)O)c1,0.0324129021589277,0.3242392695558039,0.02,0.166,0.146,-0.146,-0.286,-0.006,0.038,-0.922,0.922,0.281,0.273,0.187,3.5610000000000004
2251,O=C(O)C[C@H]1CN(C(=O)C[C@@H]2OCCc3ccccc32)CCO1,0.0491338437488507,0.3286124388947069,0.012,0.151,0.14,-0.14,-0.298,0.018,0.031,-0.926,0.926,0.316,0.307,0.163,3.165
2252,O=C(O)c1cc(S(=O)(=O)N2CCCO2)c(Br)o1,0.019697636686151,0.3918212730368336,0.043,0.2289999999999999,0.186,-0.186,-0.3329999999999999,-0.039,0.059,-0.5329999999999999,0.5329999999999999,0.294,0.289,0.273,3.406
2253,CC(Oc1ccc(/C=C2/SC(=O)N(Cc3ccccc3)C2=O)cc1)C(=O)O,0.0078276056234145,0.3423934347105775,0.054,0.221,0.1669999999999999,-0.1669999999999999,-0.281,-0.054,0.062,-0.589,0.589,0.2269999999999999,0.187,0.275,4.4060000000000015
2254,CC(Oc1ccc(/C=C2/SC(=O)N(Cc3ccccc3)C2=O)cc1)C(=O)O,0.0079011042677658,0.3469503506603588,0.055,0.2239999999999999,0.17,-0.17,-0.284,-0.055,0.063,-0.521,0.521,0.23,0.195,0.2789999999999999,4.351
2255,O=C(O)c1cc(F)cc2[nH]c(-c3c(F)cccc3Br)nc12,0.009260829188265,0.3541164684846115,0.053,0.226,0.172,-0.172,-0.292,-0.053,0.062,-0.502,0.502,0.239,0.214,0.2789999999999999,4.185
2256,CC(C)(C(C#N)C(=O)O)C(F)(Cl)CC(Cl)(Cl)Cl,0.0491705930710263,0.4080277241162973,0.02,0.2,0.179,-0.179,-0.365,0.006,0.043,-0.765,0.765,0.37,0.358,0.22,2.701
2257,COC(=O)CC[C@]1(COC(C)=O)C2=C(CC[C@H]1C(C)(C)O)[C@]1(C)CCC([C@H](C)[C@@H](C/C=C(/C)C(=O)O)OC(C)=O)[C@@]1(C)CC2,0.0360510850543175,0.334565829087163,0.019,0.1689999999999999,0.149,-0.149,-0.297,-0.002,0.038,-0.994,0.994,0.295,0.2689999999999999,0.188,3.388
2258,CCOc1cc(/C=C2/C(=O)N(c3c(F)c(F)c(F)c(F)c3F)N=C2C)cc(I)c1OCc1ccc(C(=O)O)cc1,0.0025357032301201,0.3789222609531786,0.079,0.268,0.188,-0.188,-0.299,-0.077,0.08,-0.5920000000000001,0.5920000000000001,0.222,0.206,0.347,4.509
2259,CCOc1cc(/C=C2/C(=O)N(c3c(F)c(F)c(F)c(F)c3F)N=C2C)cc(I)c1OCc1ccc(C(=O)O)cc1,0.0024989539079445,0.3791427568862325,0.08,0.268,0.188,-0.188,-0.299,-0.078,0.08,-0.593,0.593,0.222,0.206,0.348,4.512
2260,CCN1CC[C@H](C)C[C@H]1C(=O)O,0.070191205355501,0.3055706138905712,0.003,0.121,0.118,-0.118,-0.285,0.049,0.021,-0.894,0.894,0.3339999999999999,0.271,0.125,2.991
2261,CCN1CC[C@H](C)C[C@H]1C(=O)O,0.0702647039998523,0.2980737521667376,0.003,0.1169999999999999,0.114,-0.114,-0.278,0.051,0.02,-0.894,0.894,0.3289999999999999,0.26,0.12,3.0410000000000004
2262,O=C(O)Cn1nccc1C(=O)Nc1ccc(Cl)c(C(F)(F)F)c1,0.0162432004016395,0.3683752054887656,0.044,0.22,0.176,-0.176,-0.311,-0.0409999999999999,0.057,-0.696,0.696,0.27,0.2269999999999999,0.264,3.709
2263,O=C(O)c1cc(S(=O)(=O)N2CCCO2)c(Br)o1,0.0196608873639754,0.3922255155807657,0.043,0.23,0.186,-0.186,-0.3329999999999999,-0.039,0.059,-0.59,0.59,0.294,0.288,0.273,3.404
2264,COc1cc(C(C)C(=O)O)c(Cl)cc1C,0.0407549982928013,0.3323976190787994,0.016,0.162,0.146,-0.146,-0.297,0.006,0.035,-0.57,0.57,0.303,0.275,0.178,3.3
2265,CCOC(=O)c1ccc(N(CCO)C(C)(C)C(=O)O)cc1,0.0328171447028599,0.3035494011709102,0.017,0.153,0.135,-0.135,-0.2689999999999999,-0.001,0.034,-0.626,0.626,0.268,0.212,0.17,3.732
2266,CCOC(=O)c1ccc(N(CCO)C(C)(C)C(=O)O)cc1,0.0344708642007643,0.3000214662420473,0.016,0.149,0.133,-0.133,-0.267,0.002,0.033,-0.62,0.62,0.2689999999999999,0.214,0.165,3.718
